Position,Coverage
455,98287
456,98818
457,98735
458,97954
459,98131
460,98970
461,99340
462,98806
463,98250
464,98321
465,98217
466,98446
467,99266
468,99083
469,99489
470,99223
471,98259
472,98225
473,97727
474,98534
475,98539
476,99056
477,100615
478,100001
479,99952
480,100342
481,100546
482,100659
483,100572
484,101114
485,101327
486,101023
487,100755
488,101261
489,101567
490,102452
491,102621
492,102734
493,101189
494,101116
495,101183
496,100897
497,101013
498,100741
499,102967
500,102913
501,103016
502,102789
503,103094
504,102965
505,103605
506,103756
507,103624
508,102427
509,102970
510,103757
511,103792
512,103945
513,104240
514,104181
515,104509
516,104425
517,104575
518,104398
519,104175
520,105213
521,105047
522,104971
523,105054
524,105030
525,105554
526,108541
527,109494
528,109454
529,109619
530,109634
531,109815
532,109875
533,109966
534,110020
535,107426
536,107630
537,107508
538,107103
539,106995
540,107102
541,107254
542,107195
543,107053
544,106910
545,106682
546,106863
547,106888
548,107741
549,107478
550,107433
551,108027
552,108282
553,109632
554,109555
555,109110
556,109137
557,108983
558,108962
559,109260
560,107824
561,108289
562,107124
563,107814
564,107759
565,107758
566,107613
567,107611
568,108985
569,109037
570,108722
571,108765
572,107684
573,108448
574,108280
575,108440
576,108278
577,107597
578,107917
579,109346
580,109626
581,109994
582,110453
583,113143
584,116275
585,115885
586,115740
587,115542
588,114562
589,114708
590,115603
591,115310
592,112852
593,112863
594,112109
595,112304
596,112291
597,112584
598,112291
599,111835
600,112434
601,113083
602,113347
603,113424
604,113490
605,113727
606,113312
607,114098
608,114303
609,114944
610,114075
611,114075
612,115692
613,115880
614,116008
615,116441
616,116140
617,116317
618,116142
619,119084
620,119734
621,119866
622,119971
623,119550
624,119607
625,119964
626,120442
627,120322
628,118323
629,117849
630,116885
631,117150
632,117213
633,117652
634,117654
635,117528
636,117496
637,117296
638,116800
639,116345
640,115629
641,115544
642,114997
643,114716
644,117690
645,118234
646,117871
647,118071
648,117899
649,117606
650,117769
651,117034
652,116024
653,115195
654,114734
655,114725
656,114361
657,114103
658,115534
659,115609
660,115160
661,115189
662,113845
663,114853
664,115670
665,116305
666,116166
667,114609
668,114670
669,114036
670,114307
671,113966
672,113340
673,112690
674,111988
675,112757
676,113250
677,113616
678,113729
679,113728
680,113686
681,113568
682,113820
683,114699
684,114071
685,113656
686,113390
687,113451
688,113399
689,114268
690,116877
691,116835
692,116502
693,116563
694,116984
695,117825
696,117463
697,117123
698,115618
699,114009
700,113897
701,113901
702,113904
703,115292
704,114867
705,115467
706,115299
707,115052
708,114304
709,113573
710,113454
711,112916
712,109593
713,110897
714,111753
715,112137
716,112555
717,112310
718,112267
719,111665
720,111377
721,111011
722,109870
723,107809
724,107801
725,107599
726,107542
727,108902
728,108441
729,108196
730,108187
731,107855
732,107589
733,107271
734,106843
735,106767
736,104465
737,104567
738,104477
739,104460
740,104196
741,103478
742,102690
743,104472
744,104034
745,104335
746,104607
747,105300
748,106551
749,106770
750,108894
751,108976
752,108090
753,108450
754,108125
755,108110
756,107173
757,106217
758,106303
759,105913
760,106009
761,105437
762,105505
763,105659
764,106456
765,106818
766,107087
767,106753
768,106435
769,106537
770,106519
771,107461
772,107682
773,106372
774,106295
775,105749
776,105595
777,105474
778,105785
779,105882
780,105037
781,105305
782,105484
783,106119
784,105740
785,106415
786,106211
787,106295
788,106246
789,106418
790,106631
791,106515
792,105889
793,107203
794,108222
795,108705
796,108561
797,108903
798,108731
799,108698
800,108500
801,108650
802,108968
803,107533
804,109138
805,108899
806,108826
807,108568
808,109117
809,109630
810,109206
811,108691
812,109006
813,107388
814,107504
815,107850
816,107730
817,107204
818,106743
819,106898
820,106627
821,106616
822,106820
823,107078
824,107076
825,108931
826,109143
827,109447
828,109081
829,108465
830,108639
831,108560
832,108751
833,108383
834,107627
835,105614
836,105926
837,106264
838,106205
839,106239
840,106213
841,106136
842,106159
843,105893
844,105838
845,106301
846,105571
847,108730
848,108669
849,109588
850,109546
851,109099
852,109572
853,110075
854,110370
855,110603
856,107779
857,108308
858,107887
859,107974
860,108028
861,107840
862,107780
863,108245
864,108294
865,108362
866,108579
867,108672
868,108716
869,108769
870,108709
871,108602
872,108409
873,107508
874,107083
875,107270
876,106325
877,106150
878,105913
879,105341
880,105774
881,105726
882,105856
883,105834
884,106343
885,106344
886,106286
887,106419
888,106399
889,107665
890,108209
891,108090
892,107824
893,107702
894,107908
895,107767
896,107798
897,107627
898,104673
899,104917
900,104979
901,104494
902,104585
903,104251
904,105866
905,106372
906,106478
907,106666
908,106417
909,106445
910,106717
911,106802
912,107008
913,106633
914,105282
915,105732
916,105818
917,106065
918,106157
919,106244
920,105827
921,106237
922,106104
923,106507
924,106607
925,106862
926,106768
927,106745
928,106688
929,106821
930,106339
931,106952
932,106789
933,106825
934,106827
935,106790
936,106853
937,107058
938,107660
939,107403
940,106981
941,106906
942,106738
943,106812
944,106735
945,105650
946,105276
947,105303
948,105322
949,105260
950,105385
951,104339
952,104441
953,103673
954,103871
955,103752
956,103702
957,103134
958,103452
959,103012
960,103121
961,103204
962,104042
963,104170
964,104404
965,104658
966,104909
967,104802
968,104662
969,104586
970,104293
971,104393
972,104403
973,104430
974,104295
975,104009
976,103945
977,103798
978,104023
979,103940
980,103795
981,103765
982,103902
983,104706
984,104729
985,104644
986,104897
987,103964
988,104340
989,104469
990,103903
991,104047
992,103177
993,105495
994,105653
995,105897
996,106454
997,106075
998,110947
999,111314
1000,112745
1001,112417
1002,109079
1003,108901
1004,108533
1005,108632
1006,108702
1007,107016
1008,106525
1009,106718
1010,107146
1011,108250
1012,108269
1013,108070
1014,107317
1015,108248
1016,107953
1017,108389
1018,108324
1019,108196
1020,107794
1021,107482
1022,107814
1023,108233
1024,107639
1025,108034
1026,109216
1027,109231
1028,109397
1029,109908
1030,110104
1031,110264
1032,111348
1033,111535
1034,111284
1035,112391
1036,112573
1037,113664
1038,114115
1039,114256
1040,114660
1041,115597
1042,115997
1043,115805
1044,115515
1045,116796
1046,116028
1047,116171
1048,116177
1049,116110
1050,115822
1051,115611
1052,116038
1053,114829
1054,114403
1055,114932
1056,114968
1057,115134
1058,115101
1059,115475
1060,115961
1061,116318
1062,116809
1063,116896
1064,117012
1065,116875
1066,116774
1067,116610
1068,116496
1069,116581
1070,115729
1071,115770
1072,115810
1073,115819
1074,116006
1075,116022
1076,116216
1077,116095
1078,116540
1079,116473
1080,116180
1081,116137
1082,116096
1083,116076
1084,116009
1085,115849
1086,115736
1087,115420
1088,115229
1089,116225
1090,116498
1091,116271
1092,116264
1093,116584
1094,117127
1095,117611
1096,118467
1097,118972
1098,118240
1099,118297
1100,118189
1101,118576
1102,119256
1103,120635
1104,120253
1105,119692
1106,119248
1107,119029
1108,118829
1109,118990
1110,118658
1111,117653
1112,116518
1113,114878
1114,115842
1115,115781
1116,116110
1117,116471
1118,115825
1119,116012
1120,116146
1121,117174
1122,117052
1123,115163
1124,115041
1125,114550
1126,114065
1127,114393
1128,114326
1129,113844
1130,111856
1131,111897
1132,111983
1133,112034
1134,111986
1135,111814
1136,111727
1137,110720
1138,111003
1139,110948
1140,110891
1141,110804
1142,110699
1143,112220
1144,112219
1145,111489
1146,112194
1147,110740
1148,114149
1149,113859
1150,113263
1151,113090
1152,109488
1153,111939
1154,111555
1155,110210
1156,108611
1157,104801
1158,104721
1159,104586
1160,104111
1161,104261
1162,100698
1163,100731
1164,100670
1165,100532
1166,100652
1167,100497
1168,100240
1169,100256
1170,100164
1171,100662
1172,100647
1173,100636
1174,100693
1175,100231
1176,100352
1177,100963
1178,100867
1179,100674
1180,100348
1181,99784
1182,100115
1183,100291
1184,100680
1185,100973
1186,99969
1187,100125
1188,99881
1189,99867
1190,99689
1191,99262
1192,99713
1193,99302
1194,100565
1195,101140
1196,101452
1197,101337
1198,101322
1199,101233
1200,101191
1201,100957
1202,100044
1203,99992
1204,97302
1205,99739
1206,99589
1207,99387
1208,99434
1209,98883
1210,98986
1211,98731
1212,98131
1213,97744
1214,93921
1215,93573
1216,93747
1217,93583
1218,93311
1219,93009
1220,92835
1221,92681
1222,93242
1223,93221
1224,93079
1225,92947
1226,92604
1227,92422
1228,92327
1229,91903
1230,91849
1231,90930
1232,90862
1233,90541
1234,90233
1235,90157
1236,89967
1237,90112
1238,90090
1239,90253
1240,89805
1241,89933
1242,89555
1243,89452
1244,89288
1245,89056
1246,89216
1247,89549
1248,89073
1249,88848
1250,88316
1251,88162
1252,87911
1253,88059
1254,87653
1255,86298
1256,86400
1257,85402
1258,87106
1259,86689
1260,86617
1261,86517
1262,86056
1263,86365
1264,86076
1265,85703
1266,85499
1267,82019
1268,82124
1269,82052
1270,82014
1271,81969
1272,80506
1273,80486
1274,80611
1275,79619
1276,79609
1277,79401
1278,79305
1279,79506
1280,79117
1281,79012
1282,78004
1283,77773
1284,77169
1285,77229
1286,76897
1287,76215
1288,76340
1289,76282
1290,76775
1291,76709
1292,76599
1293,76284
1294,76538
1295,76494
1296,76263
1297,75968
1298,74798
1299,73364
1300,72963
1301,72420
1302,72055
1303,71371
1304,71639
1305,71478
1306,70522
1307,70757
1308,70735
1309,70802
1310,70753
1311,70792
1312,70239
1313,69283
1314,68908
1315,68570
1316,68890
1317,68480
1318,68448
1319,68406
1320,68162
1321,68012
1322,67957
1323,67894
1324,68787
1325,67950
1326,67893
1327,67270
1328,67067
1329,67288
1330,66849
1331,67590
1332,66319
1333,61032
1334,60208
1335,59818
1336,59399
1337,57933
1338,57284
1339,54415
1340,53904
1341,50536
1342,50767
1343,50112
1344,49985
1345,49629
1346,49083
1347,48964
1348,48979
1349,48955
1350,48858
1351,48845
1352,48959
1353,49598
1354,50270
1355,50326
1356,50339
1357,50436
1358,50341
1359,50314
1360,50440
1361,50675
1362,51038
1363,51260
1364,51303
1365,51440
1366,51399
1367,51518
1368,51316
1369,51074
1370,51229
1371,51141
1372,51258
1373,51301
1374,51398
1375,51333
1376,51298
1377,51955
1378,52033
1379,51862
1380,51952
1381,52004
1382,52064
1383,51956
1384,52080
1385,52195
1386,52072
1387,52126
1388,52087
1389,52325
1390,52334
1391,52451
1392,52441
1393,52424
1394,52399
1395,52566
1396,52495
1397,52476
1398,52355
1399,52371
1400,52344
1401,52241
1402,52405
1403,52434
1404,52407
1405,52529
1406,52686
1407,52896
1408,52801
1409,53281
1410,53292
1411,53229
1412,53140
1413,53260
1414,53581
1415,53739
1416,53631
1417,53293
1418,53004
1419,52966
1420,52820
1421,52724
1422,52749
1423,52814
1424,52817
1425,52910
1426,53008
1427,53032
1428,53038
1429,53194
1430,53280
1431,53260
1432,53133
1433,53655
1434,53548
1435,53542
1436,53455
1437,53686
1438,53880
1439,53871
1440,54217
1441,54303
1442,53437
1443,53615
1444,53492
1445,53765
1446,53737
1447,53842
1448,53701
1449,53621
1450,53571
1451,53708
1452,53496
1453,53407
1454,53942
1455,54191
1456,53394
1457,53527
1458,52982
1459,53860
1460,53717
1461,54321
1462,54284
1463,54593
1464,54403
1465,54472
1466,54622
1467,54648
1468,54536
1469,54871
1470,54783
1471,55138
1472,55277
1473,55531
1474,56308
1475,56365
1476,57829
1477,57926
1478,58239
1479,58182
1480,58325
1481,58442
1482,58458
1483,58257
1484,58451
1485,58034
1486,58716
1487,58702
1488,58886
1489,58673
1490,58934
1491,58927
1492,59291
1493,59416
1494,59391
1495,59235
1496,59711
1497,59917
1498,59980
1499,60219
1500,60205
1501,59935
1502,60079
1503,59489
1504,59799
1505,59806
1506,59651
1507,59612
1508,59770
1509,59779
1510,59821
1511,59841
1512,59807
1513,59827
1514,59797
1515,59727
1516,60016
1517,60645
1518,60566
1519,61115
1520,61351
1521,61661
1522,62035
1523,62142
1524,62179
1525,62248
1526,61368
1527,62191
1528,62280
1529,62560
1530,62564
1531,62453
1532,62644
1533,62683
1534,62632
1535,62700
1536,62175
1537,62221
1538,62343
1539,62344
1540,61989
1541,62123
1542,62051
1543,62365
1544,62397
1545,62309
1546,62871
1547,62882
1548,62753
1549,62941
1550,62745
1551,63648
1552,64028
1553,63773
1554,63368
1555,62943
1556,63022
1557,63114
1558,63337
1559,63291
1560,63119
1561,63120
1562,63463
1563,63695
1564,63721
1565,63970
1566,63977
1567,64010
1568,64024
1569,63930
1570,64408
1571,64427
1572,64086
1573,64284
1574,64079
1575,64068
1576,64116
1577,64043
1578,63946
1579,63601
1580,63185
1581,63036
1582,62858
1583,63137
1584,62835
1585,63173
1586,63238
1587,63116
1588,63105
1589,62926
1590,63272
1591,63265
1592,63181
1593,63351
1594,63348
1595,63526
1596,64031
1597,64185
1598,64483
1599,64271
1600,64607
1601,64547
1602,64496
1603,64546
1604,64476
1605,64373
1606,64446
1607,64405
1608,64360
1609,63769
1610,63843
1611,63613
1612,63922
1613,63817
1614,63564
1615,63438
1616,63327
1617,63852
1618,63781
1619,63764
1620,63702
1621,63804
1622,64003
1623,64275
1624,64135
1625,64104
1626,63709
1627,64512
1628,64468
1629,64971
1630,64850
1631,64680
1632,65036
1633,64990
1634,65093
1635,65064
1636,64357
1637,64921
1638,64403
1639,64747
1640,64755
1641,64066
1642,64064
1643,64232
1644,65249
1645,65252
1646,64682
1647,64753
1648,64786
1649,64794
1650,65100
1651,65042
1652,64536
1653,63497
1654,62986
1655,62911
1656,62782
1657,62771
1658,62773
1659,62475
1660,62300
1661,62109
1662,61945
1663,62817
1664,62931
1665,62955
1666,62891
1667,63130
1668,63010
1669,62894
1670,62829
1671,62384
1672,62134
1673,62080
1674,62403
1675,62340
1676,62160
1677,62280
1678,62376
1679,62731
1680,63114
1681,63379
1682,63626
1683,63549
1684,63618
1685,63681
1686,63711
1687,63625
1688,63426
1689,63430
1690,62756
1691,62921
1692,62917
1693,63057
1694,62931
1695,62841
1696,62783
1697,62771
1698,62569
1699,62887
1700,62708
1701,62602
1702,62576
1703,62555
1704,63064
1705,63641
1706,64366
1707,64223
1708,63887
1709,63939
1710,63768
1711,63604
1712,63557
1713,63195
1714,64197
1715,63243
1716,63340
1717,63275
1718,63152
1719,63669
1720,63520
1721,64066
1722,64051
1723,62893
1724,63090
1725,62901
1726,62901
1727,62984
1728,62738
1729,62969
1730,62551
1731,63011
1732,63019
1733,62980
1734,63093
1735,62958
1736,62794
1737,62936
1738,62771
1739,63072
1740,62576
1741,62065
1742,62053
1743,62086
1744,62228
1745,62239
1746,62081
1747,61914
1748,61689
1749,61428
1750,61443
1751,61450
1752,61327
1753,61813
1754,62896
1755,62760
1756,63258
1757,63241
1758,63906
1759,64285
1760,64329
1761,64457
1762,63404
1763,62550
1764,62375
1765,62355
1766,62097
1767,61871
1768,61078
1769,61385
1770,61121
1771,62657
1772,62597
1773,62552
1774,62229
1775,62034
1776,61973
1777,61989
1778,62195
1779,62062
1780,61531
1781,61402
1782,62011
1783,61903
1784,62230
1785,62117
1786,62307
1787,62230
1788,62032
1789,62046
1790,61664
1791,62131
1792,62121
1793,62352
1794,62333
1795,61917
1796,62063
1797,61862
1798,61754
1799,61898
1800,61705
1801,61655
1802,61539
1803,61464
1804,61649
1805,61815
1806,61776
1807,62648
1808,62659
1809,63279
1810,63272
1811,63180
1812,63846
1813,63686
1814,63770
1815,64030
1816,63341
1817,64462
1818,64056
1819,64208
1820,64264
1821,63771
1822,63516
1823,63544
1824,63496
1825,63310
1826,62899
1827,63433
1828,62988
1829,63343
1830,63988
1831,63792
1832,63950
1833,63881
1834,63675
1835,63567
1836,63191
1837,63857
1838,63788
1839,63385
1840,65523
1841,65199
1842,65840
1843,65844
1844,66287
1845,66230
1846,65312
1847,65522
1848,65238
1849,63192
1850,63358
1851,62684
1852,64481
1853,64175
1854,64744
1855,64767
1856,64787
1857,64932
1858,66721
1859,66839
1860,66922
1861,65863
1862,65748
1863,65664
1864,65671
1865,65752
1866,65686
1867,64634
1868,65536
1869,65530
1870,65905
1871,65772
1872,65969
1873,66090
1874,66008
1875,65816
1876,65939
1877,65795
1878,65529
1879,65432
1880,65495
1881,65732
1882,65722
1883,65937
1884,65888
1885,65745
1886,65828
1887,65743
1888,65745
1889,65721
1890,65549
1891,65603
1892,65422
1893,65987
1894,65880
1895,65947
1896,66929
1897,66657
1898,66723
1899,66564
1900,66009
1901,66029
1902,65906
1903,65570
1904,65606
1905,64973
1906,64712
1907,64734
1908,64537
1909,64459
1910,64459
1911,63938
1912,64413
1913,64423
1914,64407
1915,64484
1916,64470
1917,64426
1918,64312
1919,64384
1920,64686
1921,64845
1922,64740
1923,64564
1924,64735
1925,64701
1926,64533
1927,64663
1928,64818
1929,64844
1930,64878
1931,65185
1932,64999
1933,64764
1934,65416
1935,65149
1936,65195
1937,65262
1938,65079
1939,65177
1940,64833
1941,65242
1942,65145
1943,64836
1944,64994
1945,65000
1946,65163
1947,65073
1948,64904
1949,65107
1950,64949
1951,64772
1952,65178
1953,64867
1954,65072
1955,65343
1956,65370
1957,65251
1958,65166
1959,64814
1960,64943
1961,64129
1962,64216
1963,63738
1964,63452
1965,63357
1966,63289
1967,63051
1968,62980
1969,63805
1970,64095
1971,64242
1972,64357
1973,64147
1974,64408
1975,64627
1976,64405
1977,63618
1978,63520
1979,61835
1980,62023
1981,61548
1982,61275
1983,60714
1984,60599
1985,60582
1986,60351
1987,60051
1988,60204
1989,60382
1990,60957
1991,60591
1992,60833
1993,60459
1994,59959
1995,59946
1996,59886
1997,59907
1998,59840
1999,59303
2000,58990
2001,58696
2002,58864
2003,58919
2004,58821
2005,58805
2006,58763
2007,58273
2008,58344
2009,59063
2010,59018
2011,59052
2012,60256
2013,60281
2014,60265
2015,59957
2016,60180
2017,60396
2018,60391
2019,60158
2020,60107
2021,58854
2022,58912
2023,58162
2024,58642
2025,58639
2026,58883
2027,58733
2028,58551
2029,58362
2030,58407
2031,58390
2032,58496
2033,58480
2034,58109
2035,58173
2036,58177
2037,58292
2038,58415
2039,58456
2040,58205
2041,58298
2042,58115
2043,58049
2044,58109
2045,58277
2046,58591
2047,58580
2048,58557
2049,58559
2050,58438
2051,58505
2052,58594
2053,57607
2054,57596
2055,58601
2056,58832
2057,59055
2058,59084
2059,59022
2060,59591
2061,59619
2062,59943
2063,60172
2064,59913
2065,59574
2066,59542
2067,59439
2068,59494
2069,59293
2070,59387
2071,59124
2072,59091
2073,58453
2074,58907
2075,58857
2076,59204
2077,59189
2078,59024
2079,58807
2080,58885
2081,58868
2082,59080
2083,58997
2084,58907
2085,58801
2086,58725
2087,58525
2088,58646
2089,58582
2090,58739
2091,58975
2092,58255
2093,58066
2094,58194
2095,58316
2096,58474
2097,58488
2098,58749
2099,58570
2100,58831
2101,58681
2102,58668
2103,58939
2104,59092
2105,59117
2106,59074
2107,59075
2108,59273
2109,59209
2110,59051
2111,59050
2112,58825
2113,58985
2114,58923
2115,58955
2116,59008
2117,58849
2118,58975
2119,58899
2120,59106
2121,59098
2122,59191
2123,58669
2124,58258
2125,58216
2126,58202
2127,58157
2128,58082
2129,57901
2130,57866
2131,57277
2132,57513
2133,56899
2134,57779
2135,57998
2136,57843
2137,57813
2138,57246
2139,57292
2140,56752
2141,55902
2142,55369
2143,53227
2144,53087
2145,53130
2146,52856
2147,52385
2148,52405
2149,52209
2150,52366
2151,52287
2152,52360
2153,52438
2154,50255
2155,50327
2156,50132
2157,49786
2158,49666
2159,48922
2160,48664
2161,48722
2162,48637
2163,48933
2164,48630
2165,48626
2166,48504
2167,48707
2168,48622
2169,48693
2170,48799
2171,49244
2172,49167
2173,49176
2174,49166
2175,49170
2176,49036
2177,49407
2178,49773
2179,49822
2180,49863
2181,49923
2182,49949
2183,49901
2184,49674
2185,49624
2186,49646
2187,49772
2188,49629
2189,49677
2190,49583
2191,49307
2192,49232
2193,49214
2194,49472
2195,49513
2196,49258
2197,49424
2198,49175
2199,49482
2200,49387
2201,49527
2202,49402
2203,49376
2204,49456
2205,49488
2206,49341
2207,49369
2208,49540
2209,49576
2210,49540
2211,49588
2212,49774
2213,50048
2214,50054
2215,50192
2216,49636
2217,50150
2218,50118
2219,50551
2220,50603
2221,50701
2222,50635
2223,50497
2224,49982
2225,50102
2226,50192
2227,50239
2228,50325
2229,50352
2230,50289
2231,50202
2232,49900
2233,49902
2234,49691
2235,49689
2236,49567
2237,49555
2238,49778
2239,49839
2240,49579
2241,49757
2242,49674
2243,49607
2244,49497
2245,49565
2246,49323
2247,49491
2248,49490
2249,49529
2250,49422
2251,49364
2252,49363
2253,47736
2254,47741
2255,46822
2256,46668
2257,46594
2258,46349
2259,46448
2260,46388
2261,46457
2262,46588
2263,46640
2264,46641
2265,46737
2266,45854
2267,46086
2268,45681
2269,46778
2270,47350
2271,47615
2272,47486
2273,54258
2274,59870
2275,73692
2276,75497
2277,76316
2278,76557
2279,77763
2280,78051
2281,79037
2282,79517
2283,79650
2284,80304
2285,84784
2286,85392
2287,88109
2288,88456
2289,89708
2290,89973
2291,90096
2292,90227
2293,89835
2294,89770
2295,89471
2296,90861
2297,90474
2298,93169
2299,93063
2300,95838
2301,96704
2302,97701
2303,98456
2304,98330
2305,98475
2306,98852
2307,99466
2308,100229
2309,99819
2310,100624
2311,100139
2312,101543
2313,101491
2314,101446
2315,102379
2316,101994
2317,106822
2318,107763
2319,108487
2320,110062
2321,109677
2322,109905
2323,109959
2324,110499
2325,110630
2326,110841
2327,110946
2328,110774
2329,111417
2330,111633
2331,112215
2332,112552
2333,112208
2334,116194
2335,116409
2336,120800
2337,121461
2338,120399
2339,122614
2340,122513
2341,122509
2342,122595
2343,119848
2344,120211
2345,117538
2346,118058
2347,117876
2348,117364
2349,117448
2350,117405
2351,117576
2352,117917
2353,118088
2354,117972
2355,117929
2356,117955
2357,118016
2358,117952
2359,118023
2360,117820
2361,117902
2362,117564
2363,117654
2364,117771
2365,117768
2366,117748
2367,117449
2368,116761
2369,118370
2370,118263
2371,118686
2372,118787
2373,119133
2374,119480
2375,119525
2376,119504
2377,119688
2378,119026
2379,119807
2380,120231
2381,119915
2382,120756
2383,120653
2384,121359
2385,121455
2386,121588
2387,121535
2388,120865
2389,120815
2390,120101
2391,120346
2392,120003
2393,119680
2394,119749
2395,119764
2396,119809
2397,120120
2398,120289
2399,121240
2400,121264
2401,122254
2402,122449
2403,122586
2404,122650
2405,122822
2406,122970
2407,123223
2408,123324
2409,124655
2410,125105
2411,125591
2412,125656
2413,125812
2414,125562
2415,125395
2416,125098
2417,124680
2418,123811
2419,123487
2420,123496
2421,123181
2422,125767
2423,126251
2424,126572
2425,126663
2426,126564
2427,126453
2428,126546
2429,126614
2430,126603
2431,125744
2432,125599
2433,125038
2434,124933
2435,124308
2436,124664
2437,124483
2438,124646
2439,125061
2440,125917
2441,125812
2442,125648
2443,125134
2444,125089
2445,124578
2446,124703
2447,124803
2448,124468
2449,124566
2450,125264
2451,125133
2452,126487
2453,126803
2454,127894
2455,128037
2456,128165
2457,129290
2458,129538
2459,129238
2460,129399
2461,128493
2462,129673
2463,129310
2464,133399
2465,133542
2466,133394
2467,134610
2468,134515
2469,134368
2470,134138
2471,133435
2472,134593
2473,133585
2474,133993
2475,134194
2476,133713
2477,133757
2478,134002
2479,134410
2480,134977
2481,134254
2482,133920
2483,133742
2484,133978
2485,133984
2486,134896
2487,135171
2488,134687
2489,133971
2490,133735
2491,133643
2492,133607
2493,133009
2494,132855
2495,132378
2496,132504
2497,132210
2498,131797
2499,131434
2500,131028
2501,130542
2502,130008
2503,129937
2504,129798
2505,129260
2506,129056
2507,129304
2508,128999
2509,129311
2510,130478
2511,130170
2512,130260
2513,129581
2514,129771
2515,130117
2516,130029
2517,129431
2518,129172
2519,128381
2520,129044
2521,128964
2522,129907
2523,129647
2524,129463
2525,129070
2526,128315
2527,128654
2528,127688
2529,131564
2530,131487
2531,131407
2532,131807
