Position,Coverage
266,94330
267,98124
268,98483
269,98838
270,99013
271,99325
272,100174
273,102638
274,102888
275,103483
276,103668
277,105489
278,106601
279,106964
280,107394
281,107690
282,108030
283,109559
284,110525
285,111049
286,111737
287,112044
288,113431
289,114110
290,114417
291,115835
292,116375
293,116667
294,117098
295,117659
296,118634
297,118815
298,119158
299,119918
300,121027
301,121600
302,121948
303,123575
304,124433
305,125589
306,125793
307,125871
308,125997
309,126075
310,132875
311,133334
312,133806
313,133821
314,134224
315,142328
316,142945
317,143275
318,144308
319,144581
320,147528
321,148098
322,149066
323,148771
324,148737
325,149220
326,150888
327,155512
328,163739
329,165070
330,165195
331,166877
332,167150
333,167567
334,168186
335,167552
336,169448
337,169210
338,172438
339,178110
340,178675
341,178498
342,179546
343,179415
344,182213
345,182192
346,183044
347,183206
348,182832
349,183897
350,184844
351,188529
352,189716
353,190011
354,191190
355,192166
356,193921
357,195496
358,197130
359,200079
360,200713
361,202611
362,205117
363,206872
364,209113
365,210775
366,211274
367,211959
368,212317
369,212560
370,213206
371,213345
372,214144
373,214700
374,215338
375,215988
376,216241
377,216652
378,216708
379,217310
380,217544
381,218296
382,218534
383,219032
384,219578
385,219843
386,220082
387,220753
388,221888
389,221916
390,222157
391,222464
392,223285
393,223524
394,223693
395,223989
396,224853
397,225665
398,225319
399,226728
400,226546
401,227193
402,227402
403,227661
404,229374
405,229203
406,236400
407,236386
408,236654
409,236720
410,237626
411,239165
412,239588
413,239493
414,240624
415,241913
416,242770
417,242971
418,243018
419,242395
420,243082
421,243124
422,246151
423,246690
424,252436
425,251555
426,263699
427,263720
428,272003
429,274333
430,279828
431,279954
432,278878
433,278075
434,277019
435,278709
436,278871
437,279630
438,277688
439,278616
440,279152
441,281471
442,283677
443,284040
444,282685
445,282536
446,281308
447,281724
448,281599
449,286871
450,287229
451,289156
452,289325
453,289545
454,290726
455,291732
456,292851
457,292466
458,290304
459,290837
460,292514
461,293045
462,291442
463,289845
464,290134
465,289596
466,290100
467,292758
468,292482
469,293705
470,292583
471,289550
472,290252
473,288708
474,292127
475,292070
476,293851
477,297273
478,295814
479,295604
480,296617
481,297076
482,297478
483,297627
484,298909
485,299034
486,297935
487,297254
488,298595
489,298873
490,300315
491,300671
492,300546
493,296401
494,296097
495,296366
496,295212
497,295570
498,295177
499,300729
500,299970
501,300486
502,299665
503,300653
504,300076
505,301222
506,301301
507,300657
508,297506
509,298526
510,299587
511,299631
512,299777
513,300141
514,299642
515,299813
516,299320
517,299604
518,298933
519,297673
520,298679
521,297633
522,296660
523,296537
524,295854
525,297139
526,301862
527,302951
528,301945
529,301752
530,301235
531,301082
532,300941
533,301050
534,301822
535,296262
536,297460
537,296985
538,295960
539,295523
540,295783
541,295949
542,295656
543,294855
544,294377
545,293522
546,294212
547,294254
548,296477
549,295628
550,295798
551,296246
552,296588
553,298930
554,298619
555,297277
556,297651
557,296004
558,295944
559,296594
560,293485
561,293585
562,290042
563,291755
564,291122
565,291535
566,291297
567,291424
568,293388
569,293160
570,291813
571,291895
572,288303
573,290419
574,289673
575,290208
576,289391
577,287274
578,287860
579,290954
580,291501
581,292254
582,292709
583,298091
584,301153
585,297909
586,297230
587,296206
588,293298
589,293432
590,295933
591,295319
592,290757
593,290913
594,290049
595,290337
596,290388
597,290744
598,290085
599,288593
600,290015
601,290913
602,291964
603,291935
604,291797
605,292170
606,291499
607,293416
608,294287
609,295696
610,293401
611,294248
612,298779
613,300770
614,301944
615,303243
616,302661
617,303219
618,302648
619,306325
620,307466
621,305869
622,305661
623,304182
624,304838
625,305802
626,306924
627,306977
628,304868
629,304668
630,302871
631,304273
632,305003
633,306275
634,306312
635,306499
636,306470
637,306334
638,305927
639,305483
640,304650
641,304976
642,304301
643,303498
644,308269
645,309805
646,308352
647,309029
648,309010
649,308828
650,309669
651,308990
652,308985
653,310183
654,309406
655,310229
656,310572
657,309876
658,312779
659,312615
660,311204
661,311149
662,306021
663,307462
664,308562
665,309797
666,309667
667,305488
668,306185
669,305268
670,305724
671,305014
672,304381
673,303122
674,301491
675,302818
676,303611
677,303967
678,303844
679,303762
680,303646
681,303434
682,304191
683,306223
684,304805
685,303863
686,303045
687,303232
688,303042
689,304927
690,309350
691,307337
692,306447
693,306474
694,307024
695,308436
696,307522
697,307395
698,304153
699,300561
700,300939
701,300906
702,300440
703,302659
704,301591
705,302555
706,301849
707,299284
708,296518
709,293856
710,293266
711,291691
712,283047
713,285052
714,285884
715,285399
716,285958
717,285213
718,285079
719,283044
720,282599
721,281541
722,278532
723,272563
724,272737
725,271995
726,272182
727,274648
728,274180
729,273142
730,273848
731,273071
732,272500
733,271467
734,270274
735,270650
736,265524
737,266341
738,266127
739,265296
740,264635
741,262743
742,259832
743,265178
744,263500
745,264466
746,265154
747,266706
748,272966
749,274035
750,279407
751,279976
752,274983
753,275736
754,274595
755,274583
756,271032
757,267985
758,266042
759,264658
760,264326
761,263879
762,264429
763,264964
764,267132
765,267999
766,268740
767,268221
768,267334
769,267712
770,267821
771,271061
772,271337
773,268451
774,268393
775,267015
776,267001
777,266698
778,268094
779,268555
780,265904
781,266714
782,267163
783,268686
784,267769
785,269844
786,269539
787,270058
788,269866
789,270289
790,271371
791,271278
792,269505
793,273963
794,277477
795,278450
796,277613
797,278768
798,277772
799,277730
800,277356
801,277607
802,278828
803,274307
804,277866
805,276743
806,276548
807,275918
808,277509
809,279185
810,278407
811,276717
812,277058
813,272631
814,273042
815,274013
816,273613
817,272891
818,271333
819,271844
820,271792
821,271565
822,271656
823,272171
824,271634
825,277275
826,277472
827,278593
828,277604
829,276217
830,276381
831,276194
832,276377
833,274827
834,272582
835,266758
836,267536
837,268273
838,267801
839,267814
840,267631
841,267469
842,267231
843,266763
844,266456
845,267043
846,265101
847,266190
848,265924
849,267644
850,267291
851,267325
852,268530
853,269007
854,270215
855,270999
856,269505
857,271179
858,270893
859,271636
860,271750
861,271416
862,270168
863,271520
864,271332
865,271090
866,271820
867,271788
868,272522
869,272544
870,272811
871,272396
872,272023
873,270123
874,268907
875,269476
876,266830
877,266459
878,265872
879,264361
880,265402
881,264815
882,265491
883,264675
884,267302
885,269068
886,268747
887,269540
888,269715
889,274211
890,275682
891,275421
892,274974
893,274407
894,275109
895,274684
896,274929
897,274841
898,265306
899,266550
900,266806
901,265581
902,265668
903,264611
904,269804
905,270236
906,270554
907,270769
908,270125
909,269758
910,270792
911,271253
912,272247
913,270162
914,265066
915,266487
916,266833
917,267857
918,267940
919,268656
920,267458
921,269166
922,268246
923,269227
924,269320
925,270374
926,269721
927,269196
928,268818
929,267752
930,263821
931,265603
932,265280
933,265631
934,265239
935,264761
936,265111
937,265697
938,268206
939,267395
940,266043
941,265907
942,265411
943,266028
944,266539
945,264020
946,263286
947,263759
948,264143
949,264278
950,264823
951,262487
952,263584
953,262293
954,263078
955,262724
956,262786
957,261228
958,261803
959,260838
960,261198
961,261229
962,262738
963,260970
964,261568
965,262201
966,261461
967,260749
968,260180
969,259857
970,258780
971,259263
972,258762
973,258660
974,258412
975,257357
976,257309
977,256839
978,258241
979,258025
980,257256
981,256866
982,257166
983,259765
984,260004
985,260264
986,260992
987,258556
988,260433
989,260680
990,260270
991,260592
992,256989
993,261579
994,261860
995,262409
996,262947
997,261565
998,266223
999,266031
1000,266461
1001,266037
1002,257067
1003,256577
1004,255666
1005,254763
1006,254748
1007,249509
1008,247307
1009,247582
1010,248244
1011,249956
1012,249960
1013,249850
1014,247701
1015,249565
1016,249067
1017,249420
1018,248874
1019,248238
1020,246901
1021,243640
1022,243751
1023,244651
1024,242821
1025,243733
1026,245687
1027,245372
1028,245480
1029,246500
1030,246806
1031,247007
1032,247995
1033,248190
1034,247466
1035,249318
1036,249318
1037,251476
1038,251462
1039,251382
1040,251813
1041,252635
1042,253124
1043,252748
1044,251152
1045,252831
1046,250025
1047,249803
1048,249934
1049,249528
1050,248832
1051,248132
1052,248769
1053,246090
1054,244084
1055,244098
1056,243562
1057,243685
1058,243352
1059,243977
1060,244865
1061,245040
1062,245513
1063,245346
1064,245768
1065,245433
1066,245196
1067,244604
1068,244319
1069,244477
1070,243087
1071,243531
1072,243699
1073,243484
1074,243842
1075,243720
1076,244108
1077,243630
1078,244263
1079,244192
1080,243432
1081,243265
1082,243290
1083,243266
1084,243170
1085,242970
1086,242962
1087,242420
1088,242066
1089,243431
1090,244085
1091,243426
1092,243303
1093,243596
1094,244504
1095,245185
1096,246420
1097,247074
1098,245125
1099,244516
1100,244143
1101,244489
1102,244403
1103,245139
1104,242621
1105,242039
1106,240678
1107,239951
1108,239379
1109,239372
1110,238101
1111,235632
1112,233111
1113,227932
1114,228761
1115,228250
1116,228835
1117,229209
1118,227768
1119,227179
1120,227188
1121,227533
1122,227304
1123,223606
1124,223382
1125,222528
1126,221439
1127,221641
1128,220620
1129,219196
1130,214789
1131,214598
1132,214557
1133,214682
1134,214554
1135,214144
1136,213747
1137,211756
1138,211844
1139,211754
1140,211413
1141,211257
1142,210873
1143,211507
1144,211305
1145,209797
1146,210231
1147,206968
1148,209422
1149,208970
1150,207754
1151,207399
1152,198982
1153,199833
1154,199194
1155,195858
1156,192529
1157,182943
1158,182723
1159,182521
1160,181903
1161,182038
1162,173829
1163,173766
1164,173529
1165,173200
1166,172813
1167,172475
1168,172101
1169,171957
1170,171226
1171,171282
1172,170930
1173,170854
1174,170905
1175,169857
1176,169715
1177,169993
1178,169751
1179,168931
1180,167969
1181,166435
1182,166704
1183,166652
1184,166472
1185,166483
1186,164139
1187,164031
1188,163281
1189,162944
1190,162755
1191,161858
1192,161955
1193,160671
1194,160757
1195,160376
1196,159937
1197,159467
1198,159115
1199,158859
1200,158423
1201,157765
1202,155311
1203,154858
1204,147900
1205,148166
1206,147550
1207,147164
1208,147032
1209,145813
1210,145184
1211,144576
1212,143436
1213,142974
1214,133996
1215,132752
1216,132690
1217,132134
1218,131612
1219,130402
1220,129782
1221,129201
1222,129295
1223,129155
1224,128606
1225,128169
1226,127425
1227,126874
1228,126560
1229,125710
1230,125550
1231,123720
1232,123290
1233,122666
1234,122030
1235,121679
1236,121110
1237,121187
1238,120977
1239,120628
1240,120046
1241,119782
1242,119126
1243,118774
1244,118389
1245,117789
1246,117330
1247,117137
1248,114862
1249,114474
1250,113040
1251,112823
1252,112442
1253,112382
1254,111805
1255,109397
1256,109196
1257,106893
1258,107288
1259,106768
1260,106459
1261,106301
1262,105227
1263,105033
1264,104553
1265,103762
1266,103435
1267,95166
1268,95093
1269,94924
1270,94846
1271,94705
1272,91635
1273,90692
1274,90656
1275,89034
1276,88838
1277,88264
1278,87876
1279,87638
1280,86384
1281,86151
1282,84414
1283,83595
1284,82280
1285,81658
1286,80771
1287,79542
1288,79049
1289,77979
1290,78061
1291,77836
1292,77578
1293,76943
1294,75671
1295,75540
1296,75338
1297,74840
1298,72670
1299,70376
1300,70006
1301,69633
1302,69041
1303,67572
1304,67492
1305,67178
1306,66243
1307,66199
1308,65671
1309,65513
1310,65389
1311,65283
1312,64761
1313,62932
1314,62197
1315,61239
1316,61121
1317,60115
1318,59664
1319,59450
1320,58989
1321,58785
1322,58556
1323,57963
1324,57889
1325,55900
1326,55453
1327,54193
1328,53111
1329,52880
1330,52356
1331,52287
1332,49062
1333,39218
1334,37395
1335,36834
1336,35835
1337,32534
1338,31396
1339,26368
1340,24615
1341,16765
1342,16320
1343,15124
1344,14475
1345,13833
1346,12913
1347,12331
1348,12285
1349,12083
1350,12046
1351,12019
1352,12030
1353,12125
1354,12243
1355,12209
1356,12127
1357,12058
1358,11899
1359,11832
1360,11646
1361,11619
1362,11149
1363,11091
1364,11066
1365,11069
1366,11022
1367,11013
1368,10925
1369,10837
1370,10838
1371,10742
1372,10768
1373,10774
1374,10793
1375,10793
1376,10760
1377,10915
1378,10934
1379,10855
1380,10862
1381,10845
1382,10860
1383,10846
1384,10855
1385,10872
1386,10732
1387,10715
1388,10718
1389,10758
1390,10786
1391,10782
1392,10744
1393,10731
1394,10700
1395,10798
1396,10800
1397,10809
1398,10706
1399,10646
1400,10642
1401,10600
1402,10677
1403,10713
1404,10646
1405,10661
1406,10679
1407,10715
1408,10692
1409,10790
1410,10791
1411,10760
1412,10727
1413,10749
1414,10798
1415,10855
1416,10858
1417,10825
1418,10800
1419,10793
1420,10784
1421,10767
1422,10787
1423,10718
1424,10683
1425,10701
1426,10715
1427,10729
1428,10729
1429,10709
1430,10714
1431,10684
1432,10613
1433,10780
1434,10746
1435,10765
1436,10753
1437,10770
1438,10836
1439,10825
1440,10938
1441,10939
1442,10674
1443,10715
1444,10663
1445,10744
1446,10747
1447,10726
1448,10726
1449,10684
1450,10671
1451,10692
1452,10663
1453,10644
1454,10698
1455,10748
1456,10630
1457,10654
1458,10538
1459,10736
1460,10722
1461,10866
1462,10875
1463,10883
1464,10807
1465,10721
1466,10741
1467,10734
1468,10621
1469,10695
1470,10596
1471,10677
1472,10705
1473,10733
1474,10957
1475,10974
1476,11275
1477,11300
1478,11357
1479,11333
1480,11377
1481,11367
1482,11339
1483,11233
1484,11273
1485,11135
1486,11285
1487,11277
1488,11303
1489,11263
1490,11301
1491,11301
1492,11370
1493,11381
1494,11422
1495,11325
1496,11466
1497,11529
1498,11538
1499,11571
1500,11576
1501,11483
1502,11507
1503,11300
1504,11345
1505,11347
1506,11323
1507,11286
1508,11317
1509,11318
1510,11324
1511,11342
1512,11340
1513,11327
1514,11325
1515,11305
1516,11352
1517,11515
1518,11478
1519,11569
1520,11606
1521,11654
1522,11741
1523,11775
1524,11773
1525,11783
1526,11479
1527,11699
1528,11698
1529,11760
1530,11781
1531,11702
1532,11750
1533,11760
1534,11746
1535,11751
1536,11577
1537,11562
1538,11583
1539,11569
1540,11491
1541,11512
1542,11492
1543,11563
1544,11576
1545,11562
1546,11760
1547,11759
1548,11718
1549,11731
1550,11656
1551,11915
1552,11997
1553,11943
1554,11852
1555,11738
1556,11775
1557,11795
1558,11799
1559,11787
1560,11614
1561,11563
1562,11625
1563,11640
1564,11647
1565,11711
1566,11685
1567,11685
1568,11693
1569,11654
1570,11779
1571,11805
1572,11728
1573,11784
1574,11730
1575,11739
1576,11748
1577,11732
1578,11737
1579,11673
1580,11629
1581,11593
1582,11541
1583,11627
1584,11561
1585,11610
1586,11626
1587,11592
1588,11587
1589,11531
1590,11615
1591,11616
1592,11599
1593,11646
1594,11646
1595,11695
1596,11778
1597,11798
1598,11857
1599,11815
1600,11941
1601,11919
1602,11942
1603,11971
1604,11969
1605,11952
1606,12002
1607,11999
1608,11992
1609,11858
1610,11885
1611,11773
1612,11831
1613,11794
1614,11766
1615,11747
1616,11724
1617,11864
1618,11862
1619,11889
1620,11899
1621,11940
1622,12006
1623,12050
1624,12050
1625,12055
1626,11953
1627,12160
1628,12152
1629,12265
1630,12241
1631,12235
1632,12342
1633,12351
1634,12378
1635,12385
1636,12238
1637,12331
1638,12251
1639,12330
1640,12328
1641,12193
1642,12196
1643,12259
1644,12488
1645,12496
1646,12377
1647,12381
1648,12420
1649,12421
1650,12476
1651,12457
1652,12323
1653,12178
1654,12084
1655,12080
1656,12056
1657,12039
1658,12066
1659,11995
1660,11952
1661,11915
1662,11870
1663,11987
1664,11980
1665,11976
1666,11929
1667,11939
1668,11921
1669,11907
1670,11895
1671,11808
1672,11763
1673,11755
1674,11831
1675,11833
1676,11823
1677,11851
1678,11864
1679,11920
1680,11956
1681,12013
1682,12057
1683,12025
1684,12045
1685,12066
1686,12091
1687,12064
1688,12023
1689,12034
1690,11901
1691,11938
1692,11916
1693,11932
1694,11860
1695,11819
1696,11792
1697,11789
1698,11726
1699,11802
1700,11731
1701,11703
1702,11670
1703,11662
1704,11767
1705,11831
1706,11903
1707,11854
1708,11795
1709,11806
1710,11758
1711,11727
1712,11702
1713,11557
1714,11795
1715,11716
1716,11763
1717,11730
1718,11716
1719,11816
1720,11809
1721,11904
1722,11912
1723,11649
1724,11706
1725,11664
1726,11687
1727,11736
1728,11674
1729,11739
1730,11641
1731,11773
1732,11770
1733,11779
1734,11825
1735,11779
1736,11749
1737,11793
1738,11766
1739,11847
1740,11739
1741,11635
1742,11639
1743,11673
1744,11721
1745,11762
1746,11742
1747,11712
1748,11671
1749,11618
1750,11599
1751,11608
1752,11576
1753,11724
1754,12060
1755,12039
1756,12169
1757,12173
1758,12332
1759,12419
1760,12441
1761,12496
1762,12291
1763,12069
1764,12040
1765,12109
1766,12074
1767,12025
1768,11841
1769,11902
1770,11860
1771,12318
1772,12301
1773,12311
1774,12278
1775,12245
1776,12223
1777,12236
1778,12295
1779,12292
1780,12180
1781,12191
1782,12328
1783,12298
1784,12404
1785,12394
1786,12459
1787,12449
1788,12434
1789,12471
1790,12389
1791,12525
1792,12541
1793,12588
1794,12588
1795,12508
1796,12540
1797,12494
1798,12479
1799,12513
1800,12459
1801,12444
1802,12429
1803,12412
1804,12436
1805,12447
1806,12432
1807,12646
1808,12671
1809,12867
1810,12868
1811,12856
1812,13006
1813,12989
1814,13009
1815,13065
1816,12912
1817,13155
1818,13019
1819,13066
1820,13085
1821,12969
1822,12924
1823,12940
1824,12910
1825,12860
1826,12799
1827,12928
1828,12852
1829,12941
1830,13107
1831,13075
1832,13110
1833,13089
1834,13047
1835,13032
1836,12942
1837,13126
1838,13126
1839,13045
1840,13592
1841,13528
1842,13710
1843,13685
1844,13780
1845,13767
1846,13571
1847,13612
1848,13548
1849,13016
1850,13044
1851,12883
1852,13322
1853,13238
1854,13379
1855,13348
1856,13345
1857,13392
1858,13846
1859,13884
1860,13913
1861,13588
1862,13558
1863,13540
1864,13535
1865,13560
1866,13562
1867,13321
1868,13532
1869,13546
1870,13645
1871,13626
1872,13689
1873,13715
1874,13713
1875,13670
1876,13692
1877,13646
1878,13593
1879,13578
1880,13612
1881,13703
1882,13700
1883,13746
1884,13724
1885,13719
1886,13727
1887,13695
1888,13696
1889,13703
1890,13675
1891,13709
1892,13679
1893,13831
1894,13832
1895,13838
1896,13913
1897,13863
1898,13882
1899,13840
1900,13693
1901,13701
1902,13691
1903,13656
1904,13677
1905,13627
1906,13645
1907,13688
1908,13661
1909,13647
1910,13666
1911,13548
1912,13728
1913,13740
1914,13737
1915,13768
1916,13766
1917,13759
1918,13729
1919,13736
1920,13805
1921,13871
1922,13859
1923,13811
1924,13832
1925,13831
1926,13828
1927,13882
1928,13933
1929,13940
1930,13960
1931,14056
1932,14047
1933,14003
1934,14154
1935,14075
1936,14066
1937,14072
1938,14013
1939,14074
1940,13974
1941,14024
1942,14000
1943,13933
1944,14060
1945,14052
1946,14077
1947,14059
1948,14024
1949,14068
1950,14060
1951,14015
1952,14145
1953,14057
1954,14068
1955,14176
1956,14171
1957,14126
1958,14212
1959,14148
1960,14223
1961,14029
1962,14104
1963,13962
1964,13980
1965,13951
1966,13930
1967,13889
1968,13842
1969,14180
1970,14292
1971,14378
1972,14468
1973,14408
1974,14535
1975,14638
1976,14591
1977,14421
1978,14363
1979,13919
1980,13998
1981,13878
1982,13814
1983,13703
1984,13695
1985,13729
1986,13688
1987,13678
1988,13741
1989,13785
1990,13945
1991,13838
1992,13915
1993,13831
1994,13715
1995,13708
1996,13700
1997,13747
1998,13743
1999,13649
2000,13639
2001,13615
2002,13655
2003,13694
2004,13685
2005,13694
2006,13696
2007,13593
2008,13607
2009,13735
2010,13725
2011,13726
2012,14400
2013,14395
2014,14433
2015,14372
2016,14439
2017,14498
2018,14485
2019,14412
2020,14401
2021,13977
2022,14013
2023,13822
2024,13924
2025,13922
2026,13982
2027,13926
2028,13880
2029,13836
2030,13871
2031,13858
2032,13883
2033,13855
2034,13773
2035,13800
2036,13809
2037,13859
2038,13889
2039,13925
2040,13876
2041,13922
2042,13843
2043,13810
2044,13846
2045,13879
2046,13943
2047,13956
2048,13940
2049,13946
2050,13923
2051,13954
2052,14001
2053,13838
2054,13837
2055,14055
2056,14118
2057,14166
2058,14173
2059,14171
2060,14259
2061,14266
2062,14370
2063,14425
2064,14337
2065,14286
2066,14320
2067,14281
2068,14303
2069,14274
2070,14343
2071,14365
2072,14377
2073,14247
2074,14386
2075,14359
2076,14414
2077,14437
2078,14374
2079,14377
2080,14372
2081,14359
2082,14412
2083,14356
2084,14325
2085,14296
2086,14293
2087,14256
2088,14274
2089,14268
2090,14336
2091,14448
2092,14318
2093,14266
2094,14283
2095,14285
2096,14328
2097,14327
2098,14378
2099,14303
2100,14383
2101,14285
2102,14284
2103,14412
2104,14443
2105,14441
2106,14423
2107,14427
2108,14531
2109,14509
2110,14447
2111,14474
2112,14402
2113,14435
2114,14523
2115,14597
2116,14604
2117,14525
2118,14577
2119,14640
2120,14786
2121,14829
2122,15029
2123,14927
2124,14970
2125,14966
2126,15003
2127,15039
2128,15005
2129,15123
2130,15150
2131,14993
2132,15304
2133,15125
2134,16098
2135,16124
2136,16103
2137,16179
2138,16099
2139,16397
2140,16248
2141,16017
2142,15789
2143,15174
2144,15163
2145,15683
2146,15620
2147,15554
2148,15779
2149,15678
2150,16123
2151,16147
2152,16201
2153,16249
2154,15487
2155,15585
2156,15508
2157,15431
2158,15424
2159,15195
2160,15203
2161,15543
2162,15558
2163,15638
2164,15544
2165,15708
2166,15682
2167,15770
2168,15769
2169,15812
2170,15895
2171,16020
2172,16006
2173,15999
2174,16060
2175,16139
2176,16107
2177,16238
2178,16323
2179,16383
2180,16408
2181,16433
2182,16515
2183,16629
2184,16584
2185,16607
2186,16599
2187,16744
2188,16712
2189,16951
2190,16919
2191,16886
2192,16907
2193,16923
2194,17025
2195,17031
2196,16983
2197,17169
2198,17145
2199,17380
2200,17448
2201,17650
2202,17652
2203,17749
2204,17753
2205,17818
2206,17807
2207,18432
2208,18482
2209,18586
2210,18616
2211,18643
2212,18735
2213,18876
2214,19002
2215,19226
2216,18981
2217,19116
2218,19086
2219,19296
2220,19314
2221,19363
2222,19384
2223,19375
2224,19221
2225,19303
2226,19347
2227,19392
2228,19430
2229,19538
2230,19536
2231,19621
2232,19570
2233,19622
2234,19719
2235,19722
2236,19697
2237,19702
2238,19720
2239,19807
2240,19730
2241,19817
2242,19817
2243,19777
2244,20697
2245,20790
2246,20969
2247,21160
2248,21161
2249,21372
2250,21336
2251,21374
2252,21390
2253,20836
2254,20898
2255,20723
2256,20763
2257,20842
2258,20766
2259,21028
2260,21049
2261,21090
2262,21217
2263,21365
2264,21505
2265,21707
2266,21632
2267,21749
2268,21667
2269,21781
2270,21834
2271,21852
2272,21747
2273,21930
2274,22030
2275,22194
2276,22269
2277,22371
2278,22376
2279,22450
2280,22458
2281,22637
2282,22662
2283,22722
2284,22741
2285,23296
2286,23298
2287,23588
2288,23646
2289,23845
2290,23866
2291,23913
2292,23933
2293,23747
2294,23611
2295,23432
2296,23521
2297,23376
2298,23490
2299,23456
2300,23814
2301,23915
2302,23940
2303,24015
2304,23920
2305,23966
2306,24003
2307,24048
2308,24150
2309,24031
2310,24116
2311,24056
2312,24264
2313,24238
2314,24206
2315,24403
2316,24277
2317,24342
2318,24346
2319,24278
2320,24463
2321,24293
2322,24297
2323,24241
2324,24293
2325,24270
2326,24265
2327,24272
2328,24252
2329,24356
2330,24405
2331,24488
2332,24503
2333,24459
2334,25363
2335,25324
2336,26180
2337,26233
2338,25852
2339,26137
2340,26066
2341,26062
2342,26062
2343,25153
2344,25122
2345,24325
2346,24350
2347,24238
2348,24107
2349,24136
2350,24137
2351,24432
2352,24492
2353,24429
2354,24365
2355,24376
2356,24350
2357,24361
2358,24351
2359,24375
2360,24295
2361,24280
2362,24159
2363,24177
2364,24176
2365,24139
2366,24113
2367,23974
2368,23634
2369,23842
2370,23775
2371,23852
2372,23887
2373,23930
2374,23958
2375,23942
2376,23940
2377,23999
2378,23813
2379,23910
2380,23967
2381,23853
2382,24022
2383,23990
2384,24106
2385,24059
2386,24052
2387,24036
2388,23849
2389,23793
2390,23629
2391,23654
2392,23533
2393,23450
2394,23499
2395,23485
2396,23462
2397,23468
2398,23501
2399,23683
2400,23641
2401,23807
2402,23825
2403,23807
2404,23809
2405,23819
2406,23738
2407,23753
2408,23659
2409,23805
2410,23789
2411,23799
2412,23789
2413,23776
2414,23696
2415,23659
2416,23557
2417,23390
2418,22958
2419,22787
2420,22709
2421,22574
2422,22841
2423,22884
2424,22926
2425,22934
2426,22893
2427,22853
2428,22843
2429,22828
2430,22813
2431,22528
2432,22470
2433,22313
2434,22285
2435,22201
2436,22234
2437,22158
2438,22166
2439,22178
2440,22284
2441,22275
2442,22251
2443,22117
2444,22072
2445,21855
2446,21867
2447,21842
2448,21706
2449,21652
2450,21763
2451,21681
2452,21868
2453,21888
2454,22044
2455,22045
2456,22040
2457,22191
2458,22107
2459,22012
2460,22017
2461,21685
2462,21774
2463,21549
2464,22144
2465,22104
2466,21972
2467,22054
2468,22011
2469,21983
2470,21966
2471,21695
2472,21910
2473,21420
2474,21460
2475,21448
2476,21217
2477,21165
2478,21165
2479,21167
2480,21191
2481,20933
2482,20816
2483,20726
2484,20742
2485,20714
2486,20810
2487,20829
2488,20680
2489,20563
2490,20489
2491,20455
2492,20431
2493,20402
2494,20365
2495,20145
2496,20122
2497,20038
2498,20008
2499,19945
2500,19877
2501,19765
2502,19636
2503,19564
2504,19553
2505,19458
2506,19378
2507,19334
2508,19264
2509,19310
2510,19507
2511,19423
2512,19391
2513,19192
2514,19129
2515,19104
2516,19071
2517,18963
2518,18790
2519,18001
2520,18111
2521,18076
2522,18178
2523,18089
2524,17969
2525,17924
2526,17760
2527,17803
2528,17502
2529,17994
2530,17962
2531,17942
2532,17980
