Position,Coverage
266,52710
267,55670
268,55862
269,56026
270,56090
271,56294
272,56782
273,58767
274,58818
275,59198
276,59211
277,60537
278,61483
279,61710
280,61964
281,62045
282,62144
283,63087
284,63840
285,63937
286,64176
287,64317
288,65131
289,65438
290,65626
291,66646
292,66949
293,67158
294,67345
295,67607
296,68037
297,68141
298,68324
299,68640
300,69187
301,69440
302,69546
303,70608
304,71074
305,71832
306,71886
307,71931
308,71925
309,71878
310,76609
311,76823
312,77025
313,76765
314,76851
315,81959
316,82266
317,82400
318,82865
319,82732
320,84619
321,84800
322,85049
323,84658
324,84451
325,84583
326,85471
327,87840
328,92675
329,93383
330,93308
331,94089
332,94123
333,94243
334,94610
335,94145
336,95000
337,94535
338,96252
339,99251
340,99526
341,99400
342,99961
343,99708
344,101096
345,100933
346,101301
347,101256
348,100813
349,101116
350,101512
351,103741
352,104472
353,104658
354,105182
355,105518
356,106360
357,107263
358,108244
359,109793
360,110086
361,110970
362,112468
363,113514
364,115112
365,116560
366,117144
367,117596
368,117688
369,117753
370,117941
371,118024
372,118653
373,118866
374,119156
375,119355
376,119441
377,119608
378,119759
379,119977
380,119904
381,120045
382,120022
383,120154
384,120253
385,120590
386,120588
387,120794
388,121538
389,121559
390,121655
391,121861
392,122211
393,122304
394,122476
395,122682
396,123274
397,124026
398,123898
399,124979
400,125222
401,125727
402,125747
403,125871
404,126776
405,126678
406,130219
407,130136
408,130609
409,130718
410,131307
411,132663
412,132936
413,132929
414,133452
415,134413
416,135139
417,135271
418,135263
419,135128
420,135441
421,135616
422,137830
423,138473
424,142669
425,142319
426,148363
427,148562
428,155085
429,156911
430,161158
431,161240
432,160605
433,159961
434,159267
435,160527
436,161057
437,161526
438,160370
439,160972
440,161277
441,163065
442,164639
443,164748
444,163993
445,163850
446,163183
447,163278
448,163316
449,166794
450,166941
451,168733
452,169170
453,169568
454,170301
455,171008
456,172021
457,171854
458,171089
459,171549
460,173441
461,174038
462,173116
463,172493
464,172817
465,172695
466,173172
467,174976
468,174911
469,175816
470,175206
471,173653
472,173547
473,172471
474,173737
475,173764
476,174793
477,177480
478,176488
479,176259
480,176985
481,177325
482,177460
483,177366
484,178317
485,178512
486,178126
487,177613
488,178755
489,179355
490,180463
491,180738
492,180896
493,178428
494,178594
495,178935
496,178410
497,178623
498,178626
499,182990
500,182779
501,183103
502,182672
503,183452
504,183309
505,184451
506,184684
507,184534
508,183151
509,184126
510,185488
511,185515
512,185668
513,186340
514,186463
515,186894
516,186671
517,186918
518,187009
519,186883
520,188560
521,188189
522,187877
523,187977
524,188040
525,188969
526,194047
527,195452
528,195235
529,196582
530,196595
531,196831
532,197085
533,197244
534,197452
535,194669
536,195289
537,195250
538,194643
539,194457
540,194752
541,194975
542,194771
543,194448
544,194107
545,193697
546,193983
547,193921
548,195499
549,195074
550,195133
551,196031
552,197988
553,201841
554,201618
555,201014
556,201117
557,200622
558,200834
559,201346
560,198974
561,199521
562,197540
563,198822
564,198725
565,198802
566,198642
567,198858
568,201402
569,201446
570,201104
571,201128
572,199833
573,201325
574,201026
575,201413
576,201275
577,200535
578,201064
579,204153
580,204764
581,205578
582,206673
583,212503
584,215430
585,213894
586,213575
587,213410
588,212340
589,212680
590,214934
591,214921
592,212690
593,213144
594,213062
595,213402
596,213510
597,214250
598,214142
599,213857
600,215530
601,217167
602,217687
603,217771
604,218073
605,218194
606,217477
607,219021
608,219770
609,221577
610,220241
611,220490
612,223804
613,224494
614,225591
615,226466
616,226125
617,226568
618,226551
619,231221
620,232172
621,233509
622,233603
623,232808
624,233324
625,234182
626,235302
627,235103
628,233365
629,232726
630,231617
631,232478
632,232648
633,233637
634,233775
635,233880
636,233786
637,233502
638,232625
639,231772
640,230838
641,230737
642,230093
643,229503
644,234610
645,235828
646,234738
647,235090
648,234794
649,234245
650,234567
651,233182
652,232628
653,233314
654,232470
655,232491
656,231741
657,231243
658,234890
659,235067
660,234238
661,234482
662,232552
663,233676
664,234912
665,236406
666,236050
667,233247
668,233372
669,232318
670,233016
671,232567
672,232181
673,231662
674,230568
675,232169
676,233175
677,233923
678,234203
679,234265
680,234236
681,234035
682,234773
683,236528
684,235687
685,235068
686,234703
687,234811
688,234571
689,236302
690,240295
691,239795
692,239223
693,239255
694,240150
695,241937
696,241330
697,240903
698,238621
699,238263
700,238948
701,238936
702,239099
703,241974
704,241250
705,242629
706,242241
707,241639
708,239095
709,237559
710,237424
711,236318
712,230182
713,233244
714,236339
715,238293
716,239346
717,239018
718,238925
719,237909
720,237437
721,236649
722,234472
723,230309
724,229847
725,229283
726,229202
727,231897
728,231023
729,230487
730,230432
731,229774
732,229144
733,228647
734,227754
735,227571
736,223414
737,223869
738,223595
739,223559
740,223014
741,221895
742,220429
743,224457
744,223527
745,224083
746,224839
747,226375
748,228959
749,229081
750,233893
751,233915
752,231343
753,231992
754,231524
755,231360
756,229739
757,228692
758,229240
759,228480
760,228631
761,228374
762,228724
763,229091
764,230892
765,231625
766,232156
767,231592
768,230870
769,231143
770,231047
771,233086
772,233363
773,230946
774,230852
775,229850
776,229546
777,229185
778,229742
779,230020
780,228464
781,229076
782,229505
783,231179
784,230261
785,231621
786,231329
787,231602
788,231416
789,231652
790,232121
791,231789
792,230045
793,232855
794,235448
795,236256
796,235846
797,236659
798,236409
799,236553
800,236265
801,236716
802,237614
803,235120
804,238395
805,237856
806,237831
807,237291
808,239347
809,240600
810,239591
811,238418
812,239055
813,236395
814,236702
815,237459
816,237086
817,235687
818,234272
819,234790
820,234264
821,234319
822,234866
823,235589
824,235771
825,239897
826,240154
827,240636
828,240001
829,239234
830,239627
831,239525
832,240374
833,239706
834,238547
835,234461
836,234029
837,234801
838,235367
839,235702
840,235845
841,235598
842,235407
843,235098
844,234361
845,234075
846,234492
847,236959
848,236781
849,237919
850,237781
851,236505
852,237358
853,238479
854,239608
855,240428
856,239003
857,240768
858,240586
859,240594
860,240691
861,240290
862,240241
863,241222
864,241332
865,241553
866,242075
867,242275
868,242266
869,242353
870,242355
871,242104
872,241711
873,239759
874,238762
875,239152
876,237286
877,237122
878,236746
879,235533
880,236460
881,236411
882,236742
883,236856
884,237819
885,238034
886,238072
887,238358
888,238167
889,240652
890,241698
891,241375
892,240859
893,240591
894,240938
895,240722
896,240772
897,240726
898,234133
899,234719
900,234839
901,233811
902,233938
903,233252
904,236296
905,237357
906,237509
907,237864
908,237347
909,237633
910,238070
911,238222
912,238804
913,237970
914,235080
915,236080
916,236211
917,236839
918,237161
919,237421
920,236276
921,236998
922,236609
923,237488
924,237707
925,238082
926,237892
927,237773
928,237771
929,238204
930,237321
931,238217
932,237838
933,238117
934,238061
935,237906
936,237699
937,237984
938,239198
939,238129
940,236906
941,236588
942,236168
943,236562
944,236492
945,234254
946,233533
947,233548
948,233554
949,233292
950,233641
951,231253
952,231402
953,230022
954,230538
955,230242
956,230078
957,229111
958,229551
959,228593
960,228840
961,229046
962,231058
963,231413
964,231945
965,232438
966,232803
967,232440
968,232039
969,231774
970,231084
971,231097
972,231209
973,231234
974,230953
975,230329
976,230177
977,229800
978,229921
979,229584
980,229260
981,229159
982,229416
983,230242
984,230158
985,230057
986,230662
987,228711
988,229248
989,229535
990,228318
991,228638
992,225796
993,228553
994,228714
995,228974
996,229544
997,228492
998,234798
999,235460
1000,236111
1001,235857
1002,229035
1003,228197
1004,227033
1005,226728
1006,226624
1007,223194
1008,221776
1009,221799
1010,222387
1011,223808
1012,223890
1013,223531
1014,221744
1015,222719
1016,221850
1017,222144
1018,221793
1019,221701
1020,220940
1021,220158
1022,220500
1023,221079
1024,219728
1025,220618
1026,223207
1027,223193
1028,223482
1029,224282
1030,224597
1031,224931
1032,227418
1033,227842
1034,227202
1035,228917
1036,229396
1037,230958
1038,232011
1039,232178
1040,232566
1041,234474
1042,235383
1043,234826
1044,233888
1045,235304
1046,233611
1047,233624
1048,233652
1049,233267
1050,232582
1051,232078
1052,232708
1053,230542
1054,228472
1055,228500
1056,227976
1057,228044
1058,227900
1059,228637
1060,229567
1061,229939
1062,230389
1063,230392
1064,230730
1065,230479
1066,230334
1067,229946
1068,229718
1069,229878
1070,228631
1071,229088
1072,229241
1073,229265
1074,229552
1075,229576
1076,229904
1077,229558
1078,230097
1079,230079
1080,229318
1081,229106
1082,229017
1083,228929
1084,228581
1085,228270
1086,228068
1087,227580
1088,227368
1089,228788
1090,229149
1091,228755
1092,228689
1093,229073
1094,229199
1095,230190
1096,231443
1097,231915
1098,230269
1099,230081
1100,229803
1101,230283
1102,230892
1103,232355
1104,230643
1105,229669
1106,228980
1107,228660
1108,228424
1109,228225
1110,227239
1111,225054
1112,222462
1113,218959
1114,220066
1115,219716
1116,220386
1117,220875
1118,219388
1119,219083
1120,219181
1121,219915
1122,219746
1123,215712
1124,215441
1125,214363
1126,213225
1127,213549
1128,213019
1129,212177
1130,207384
1131,207284
1132,207236
1133,207246
1134,207115
1135,206825
1136,206400
1137,204386
1138,204621
1139,204646
1140,204651
1141,204855
1142,204633
1143,206249
1144,206190
1145,204822
1146,205810
1147,203028
1148,207074
1149,206741
1150,205563
1151,205304
1152,197223
1153,199911
1154,199274
1155,196080
1156,193217
1157,184679
1158,184575
1159,184353
1160,183540
1161,183916
1162,176798
1163,176806
1164,176617
1165,176293
1166,176328
1167,175998
1168,175567
1169,175519
1170,174946
1171,175498
1172,175315
1173,175299
1174,175321
1175,174155
1176,174158
1177,174920
1178,174721
1179,174046
1180,173095
1181,171741
1182,172214
1183,172411
1184,172500
1185,172795
1186,170762
1187,170906
1188,170206
1189,170061
1190,169508
1191,168430
1192,168829
1193,167655
1194,169161
1195,169688
1196,169858
1197,169682
1198,169554
1199,169400
1200,169186
1201,168674
1202,167055
1203,166631
1204,160711
1205,163456
1206,163186
1207,162844
1208,162857
1209,161871
1210,161894
1211,161548
1212,160700
1213,160385
1214,152332
1215,151671
1216,151879
1217,151542
1218,151230
1219,150290
1220,149918
1221,149603
1222,150433
1223,150442
1224,150150
1225,149934
1226,149341
1227,149093
1228,148938
1229,148236
1230,148150
1231,146463
1232,146194
1233,145725
1234,145203
1235,145044
1236,144735
1237,145027
1238,144944
1239,145182
1240,144558
1241,144569
1242,143921
1243,143698
1244,143468
1245,143006
1246,143053
1247,143465
1248,141988
1249,141714
1250,140488
1251,140293
1252,139932
1253,140137
1254,139575
1255,137025
1256,137048
1257,134976
1258,137219
1259,136656
1260,136440
1261,136304
1262,135368
1263,135622
1264,135232
1265,134660
1266,134541
1267,127788
1268,127822
1269,127737
1270,127788
1271,127727
1272,124999
1273,124807
1274,124960
1275,123313
1276,123271
1277,122919
1278,122727
1279,122896
1280,122179
1281,122055
1282,120392
1283,119881
1284,118826
1285,118690
1286,118215
1287,117189
1288,117142
1289,116656
1290,117226
1291,117112
1292,116947
1293,116485
1294,116254
1295,116155
1296,115880
1297,115430
1298,113200
1299,110111
1300,109575
1301,108984
1302,108421
1303,107182
1304,107485
1305,107161
1306,105963
1307,106177
1308,106080
1309,106152
1310,105959
1311,105993
1312,104920
1313,102391
1314,101787
1315,101266
1316,101590
1317,100748
1318,100529
1319,100435
1320,99952
1321,99779
1322,99597
1323,99232
1324,100099
1325,98429
1326,98252
1327,97148
1328,95758
1329,95906
1330,95300
1331,96134
1332,93459
1333,82740
1334,81196
1335,80594
1336,80021
1337,77122
1338,76078
1339,71054
1340,70012
1341,62920
1342,63785
1343,62656
1344,62373
1345,61862
1346,61102
1347,60905
1348,60955
1349,60941
1350,60864
1351,61041
1352,61267
1353,62758
1354,64009
1355,64198
1356,64192
1357,64314
1358,64206
1359,64192
1360,64439
1361,64758
1362,65406
1363,65688
1364,65757
1365,65904
1366,65813
1367,66009
1368,65786
1369,65454
1370,65800
1371,65691
1372,65911
1373,65934
1374,66095
1375,66059
1376,65925
1377,67138
1378,67297
1379,67082
1380,67195
1381,67272
1382,67465
1383,67370
1384,67605
1385,67784
1386,67636
1387,67724
1388,67658
1389,68063
1390,68149
1391,68332
1392,68311
1393,68316
1394,68278
1395,68580
1396,68529
1397,68547
1398,68390
1399,68384
1400,68382
1401,68255
1402,68478
1403,68458
1404,68431
1405,68619
1406,68789
1407,69029
1408,68934
1409,69322
1410,69326
1411,69187
1412,69062
1413,69209
1414,69577
1415,69796
1416,69674
1417,69279
1418,68902
1419,68873
1420,68686
1421,68576
1422,68610
1423,68765
1424,68757
1425,68961
1426,69084
1427,69181
1428,69187
1429,69393
1430,69479
1431,69454
1432,69326
1433,70043
1434,69894
1435,69879
1436,69806
1437,70023
1438,70376
1439,70363
1440,70717
1441,70834
1442,69673
1443,69984
1444,69793
1445,70149
1446,70132
1447,70178
1448,69949
1449,69788
1450,69780
1451,69967
1452,69674
1453,69607
1454,70132
1455,70452
1456,69545
1457,69735
1458,68962
1459,70096
1460,69881
1461,70712
1462,70763
1463,71284
1464,71013
1465,71038
1466,71289
1467,71398
1468,71237
1469,71716
1470,71519
1471,71963
1472,72227
1473,72541
1474,73562
1475,73726
1476,75631
1477,75847
1478,76341
1479,76270
1480,76500
1481,76678
1482,76676
1483,76376
1484,76644
1485,76176
1486,77005
1487,77035
1488,77237
1489,77008
1490,77343
1491,77246
1492,77701
1493,77855
1494,77863
1495,77674
1496,78254
1497,78468
1498,78583
1499,78922
1500,78912
1501,78592
1502,78786
1503,78041
1504,78395
1505,78450
1506,78212
1507,78184
1508,78403
1509,78388
1510,78392
1511,78385
1512,78359
1513,78369
1514,78398
1515,78416
1516,78761
1517,79689
1518,79548
1519,80203
1520,80518
1521,80925
1522,81477
1523,81655
1524,81680
1525,81703
1526,80517
1527,81590
1528,81688
1529,82174
1530,82208
1531,82076
1532,82327
1533,82400
1534,82313
1535,82386
1536,81785
1537,81790
1538,81954
1539,81946
1540,81484
1541,81632
1542,81452
1543,81828
1544,81848
1545,81728
1546,82607
1547,82624
1548,82388
1549,82618
1550,82320
1551,83657
1552,84210
1553,83989
1554,83545
1555,83023
1556,83110
1557,83186
1558,83453
1559,83270
1560,82915
1561,82879
1562,83290
1563,83496
1564,83536
1565,83948
1566,83916
1567,83936
1568,83998
1569,83863
1570,84475
1571,84482
1572,84017
1573,84593
1574,84296
1575,84328
1576,84392
1577,84327
1578,84180
1579,83758
1580,83082
1581,82728
1582,81929
1583,82303
1584,81852
1585,82347
1586,82405
1587,82282
1588,82262
1589,82038
1590,82566
1591,82567
1592,82427
1593,82638
1594,82641
1595,82872
1596,83577
1597,83794
1598,84108
1599,83742
1600,84191
1601,84064
1602,84051
1603,84181
1604,84071
1605,83939
1606,84054
1607,84009
1608,83934
1609,83240
1610,83283
1611,83019
1612,83338
1613,83147
1614,82764
1615,82587
1616,82433
1617,83075
1618,82962
1619,82916
1620,82850
1621,83050
1622,83257
1623,83548
1624,83401
1625,83354
1626,82809
1627,84175
1628,84046
1629,84665
1630,84468
1631,84284
1632,84703
1633,84593
1634,84711
1635,84636
1636,83346
1637,83901
1638,83292
1639,83706
1640,83703
1641,82844
1642,82844
1643,83044
1644,84397
1645,84430
1646,83715
1647,83853
1648,83924
1649,83929
1650,84324
1651,84194
1652,83412
1653,82177
1654,81491
1655,81340
1656,81138
1657,81108
1658,81144
1659,80768
1660,80516
1661,80273
1662,80099
1663,80830
1664,80901
1665,80880
1666,80763
1667,80960
1668,80752
1669,80576
1670,80393
1671,79832
1672,79625
1673,79542
1674,79878
1675,79810
1676,79630
1677,79781
1678,79837
1679,80181
1680,80632
1681,80992
1682,81273
1683,81175
1684,81328
1685,81479
1686,81617
1687,81502
1688,81224
1689,81232
1690,80396
1691,80656
1692,80636
1693,80763
1694,80444
1695,80353
1696,80251
1697,80201
1698,79906
1699,80332
1700,79997
1701,79867
1702,79890
1703,79894
1704,80425
1705,81044
1706,81731
1707,81541
1708,81121
1709,81182
1710,81009
1711,80821
1712,80784
1713,80222
1714,81684
1715,80456
1716,80630
1717,80651
1718,80746
1719,81770
1720,81639
1721,82420
1722,82352
1723,80813
1724,81011
1725,80639
1726,80617
1727,80575
1728,79858
1729,80162
1730,79618
1731,80252
1732,80403
1733,80377
1734,80494
1735,80291
1736,80151
1737,80400
1738,80330
1739,81659
1740,81108
1741,80681
1742,80689
1743,80818
1744,81000
1745,81125
1746,80890
1747,80573
1748,80101
1749,79329
1750,79362
1751,79418
1752,79320
1753,79854
1754,81035
1755,80959
1756,81589
1757,81619
1758,82401
1759,82820
1760,82863
1761,82903
1762,81629
1763,80556
1764,80357
1765,80496
1766,80128
1767,79927
1768,78815
1769,79153
1770,78893
1771,80944
1772,80783
1773,80710
1774,80330
1775,80016
1776,79923
1777,79877
1778,80278
1779,80210
1780,79549
1781,79384
1782,80191
1783,80021
1784,80510
1785,80331
1786,80583
1787,80458
1788,80128
1789,80182
1790,79617
1791,80184
1792,80167
1793,80502
1794,80503
1795,80088
1796,80260
1797,79986
1798,79860
1799,80095
1800,79738
1801,79670
1802,79602
1803,79574
1804,79750
1805,79903
1806,79893
1807,80947
1808,81017
1809,81677
1810,81726
1811,81689
1812,82723
1813,82448
1814,82546
1815,82904
1816,81996
1817,83529
1818,83092
1819,83376
1820,83557
1821,82871
1822,82475
1823,82467
1824,82450
1825,82167
1826,81704
1827,82383
1828,81836
1829,82268
1830,83121
1831,82898
1832,83165
1833,83032
1834,82791
1835,82698
1836,82254
1837,83208
1838,83109
1839,82647
1840,85242
1841,84830
1842,85634
1843,85639
1844,86126
1845,85902
1846,84526
1847,84813
1848,84374
1849,81565
1850,81695
1851,80707
1852,82778
1853,82339
1854,82940
1855,82925
1856,82998
1857,83168
1858,85448
1859,85548
1860,85633
1861,84097
1862,83998
1863,83916
1864,83886
1865,84111
1866,84059
1867,82854
1868,84064
1869,84053
1870,84575
1871,84350
1872,84580
1873,84650
1874,84591
1875,84322
1876,84401
1877,84110
1878,83795
1879,83697
1880,83813
1881,84248
1882,84227
1883,84442
1884,84376
1885,84176
1886,84258
1887,84097
1888,84053
1889,84066
1890,83778
1891,83954
1892,83707
1893,84486
1894,84357
1895,84328
1896,84701
1897,84350
1898,84411
1899,84162
1900,83316
1901,83353
1902,82951
1903,82577
1904,82640
1905,82316
1906,82227
1907,82269
1908,81959
1909,81855
1910,81857
1911,81113
1912,81783
1913,81755
1914,81703
1915,81858
1916,81762
1917,81661
1918,81443
1919,81600
1920,82086
1921,82299
1922,82177
1923,81935
1924,82110
1925,82106
1926,81809
1927,81949
1928,82175
1929,82119
1930,82148
1931,82583
1932,82315
1933,82048
1934,82863
1935,82468
1936,82397
1937,82487
1938,82255
1939,82426
1940,81894
1941,82364
1942,82289
1943,81827
1944,82080
1945,82645
1946,82871
1947,82748
1948,82530
1949,82688
1950,82529
1951,82298
1952,82842
1953,82260
1954,81976
1955,82407
1956,82507
1957,82359
1958,82281
1959,81832
1960,81915
1961,80692
1962,80838
1963,80171
1964,79898
1965,79687
1966,79495
1967,79211
1968,79145
1969,80143
1970,80480
1971,80608
1972,80794
1973,80366
1974,80653
1975,80890
1976,80594
1977,79562
1978,79241
1979,76758
1980,77027
1981,76322
1982,76008
1983,75315
1984,75180
1985,75211
1986,74898
1987,74518
1988,74771
1989,75009
1990,75736
1991,75206
1992,75395
1993,74968
1994,74220
1995,74142
1996,74033
1997,74087
1998,74014
1999,73374
2000,73163
2001,72940
2002,73212
2003,73279
2004,73130
2005,73114
2006,73113
2007,72437
2008,72399
2009,73293
2010,73252
2011,73325
2012,75418
2013,75533
2014,75641
2015,75313
2016,75670
2017,75979
2018,75972
2019,75640
2020,75619
2021,73751
2022,73879
2023,72985
2024,73645
2025,73628
2026,73896
2027,73643
2028,73424
2029,73129
2030,73171
2031,73081
2032,73283
2033,73324
2034,72906
2035,73110
2036,73127
2037,73360
2038,73536
2039,73664
2040,73356
2041,73513
2042,73313
2043,73261
2044,73351
2045,73657
2046,74061
2047,74113
2048,74120
2049,74217
2050,74101
2051,74340
2052,74530
2053,73575
2054,73521
2055,74680
2056,74942
2057,75176
2058,75089
2059,75009
2060,75740
2061,75834
2062,76277
2063,76563
2064,76066
2065,75658
2066,75716
2067,75622
2068,75780
2069,75553
2070,75676
2071,75492
2072,75479
2073,74828
2074,75469
2075,75403
2076,75860
2077,75881
2078,75712
2079,75556
2080,75783
2081,75736
2082,76015
2083,75887
2084,75762
2085,75629
2086,75545
2087,75347
2088,75567
2089,75513
2090,75742
2091,76178
2092,75445
2093,75233
2094,75409
2095,75546
2096,75756
2097,75764
2098,76093
2099,75820
2100,76087
2101,75825
2102,75832
2103,76217
2104,76382
2105,76412
2106,76411
2107,76449
2108,76825
2109,76770
2110,76581
2111,76609
2112,76240
2113,76418
2114,76508
2115,76693
2116,76731
2117,76514
2118,76737
2119,76717
2120,77055
2121,77027
2122,77303
2123,76631
2124,76301
2125,76248
2126,76185
2127,76164
2128,76027
2129,76015
2130,76058
2131,75373
2132,76026
2133,75224
2134,77612
2135,77877
2136,77641
2137,77685
2138,77134
2139,77615
2140,76896
2141,75807
2142,74874
2143,72112
2144,71897
2145,72630
2146,72366
2147,71894
2148,72182
2149,71835
2150,72468
2151,72429
2152,72583
2153,72683
2154,69669
2155,69887
2156,69655
2157,69173
2158,69056
2159,68079
2160,67828
2161,67971
2162,67896
2163,68247
2164,67838
2165,67842
2166,67649
2167,67963
2168,67777
2169,67803
2170,68000
2171,68491
2172,68357
2173,68449
2174,68504
2175,68485
2176,68328
2177,68885
2178,69372
2179,69474
2180,69526
2181,69641
2182,69737
2183,69799
2184,69340
2185,69329
2186,69405
2187,69669
2188,69525
2189,69788
2190,69600
2191,69213
2192,69157
2193,69153
2194,69487
2195,69550
2196,69180
2197,69535
2198,69146
2199,69625
2200,69540
2201,69823
2202,69584
2203,69680
2204,69835
2205,69886
2206,69691
2207,69998
2208,70138
2209,70208
2210,70124
2211,70238
2212,70610
2213,71055
2214,71091
2215,71353
2216,70479
2217,71200
2218,71120
2219,71736
2220,71813
2221,71928
2222,71945
2223,71767
2224,71024
2225,71265
2226,71424
2227,71483
2228,71620
2229,71720
2230,71644
2231,71603
2232,71272
2233,71319
2234,71153
2235,71131
2236,70933
2237,70911
2238,71227
2239,71331
2240,70896
2241,71133
2242,70999
2243,70731
2244,71338
2245,71455
2246,71265
2247,71660
2248,71662
2249,71849
2250,71651
2251,71599
2252,71593
2253,68801
2254,68915
2255,67668
2256,67521
2257,67504
2258,67247
2259,67560
2260,67449
2261,67551
2262,67714
2263,67890
2264,68031
2265,68318
2266,67788
2267,68152
2268,67673
2269,68129
2270,68472
2271,68451
2272,68102
2273,69336
2274,71738
2275,74203
2276,74578
2277,75094
2278,74995
2279,75778
2280,75762
2281,76821
2282,77510
2283,77471
2284,77836
2285,81266
2286,81356
2287,83303
2288,83444
2289,84299
2290,84407
2291,84349
2292,84333
2293,83520
2294,83037
2295,82109
2296,82498
2297,81797
2298,82199
2299,81953
2300,83797
2301,84380
2302,84721
2303,85109
2304,84664
2305,84593
2306,84788
2307,84858
2308,85007
2309,84330
2310,84609
2311,83963
2312,84922
2313,84679
2314,84396
2315,85291
2316,84662
2317,85016
2318,85119
2319,84967
2320,85863
2321,85204
2322,85247
2323,85128
2324,85336
2325,85366
2326,85372
2327,85347
2328,85142
2329,85382
2330,85513
2331,85910
2332,86029
2333,85608
2334,88733
2335,88639
2336,91795
2337,92007
2338,90689
2339,92029
2340,91669
2341,91460
2342,91486
2343,88198
2344,88101
2345,84694
2346,84936
2347,84623
2348,84025
2349,84017
2350,83885
2351,83931
2352,84103
2353,83974
2354,83779
2355,83785
2356,83756
2357,83793
2358,83685
2359,83744
2360,83453
2361,83434
2362,83130
2363,83176
2364,83156
2365,83142
2366,83051
2367,82778
2368,82101
2369,83050
2370,82914
2371,83120
2372,83092
2373,83307
2374,83541
2375,83497
2376,83491
2377,83637
2378,82886
2379,83221
2380,83395
2381,83117
2382,83612
2383,83578
2384,83892
2385,83808
2386,83745
2387,83635
2388,82997
2389,82979
2390,82267
2391,82409
2392,82029
2393,81842
2394,81867
2395,81809
2396,81820
2397,81884
2398,82016
2399,82537
2400,82473
2401,83088
2402,83154
2403,83088
2404,83078
2405,83151
2406,83019
2407,83081
2408,82687
2409,83321
2410,83266
2411,83359
2412,83291
2413,83255
2414,82935
2415,82754
2416,82349
2417,81938
2418,80941
2419,80424
2420,80234
2421,79882
2422,81041
2423,81265
2424,81356
2425,81300
2426,81108
2427,80931
2428,80794
2429,80738
2430,80720
2431,79878
2432,79763
2433,79209
2434,79056
2435,78794
2436,78935
2437,78767
2438,78858
2439,78992
2440,79366
2441,79279
2442,79165
2443,78758
2444,78716
2445,77918
2446,78017
2447,77966
2448,77480
2449,77298
2450,77622
2451,77417
2452,78187
2453,78295
2454,78815
2455,78782
2456,78784
2457,79415
2458,79254
2459,79010
2460,79055
2461,78075
2462,78607
2463,78233
2464,80094
2465,80084
2466,79772
2467,80270
2468,80164
2469,80105
2470,80084
2471,79335
2472,80099
2473,78740
2474,78988
2475,79079
2476,78521
2477,78465
2478,78531
2479,78722
2480,78953
2481,78258
2482,77987
2483,77709
2484,77756
2485,77761
2486,78272
2487,78332
2488,77935
2489,77570
2490,77433
2491,77388
2492,77327
2493,77068
2494,76913
2495,76341
2496,76426
2497,76112
2498,76003
2499,75753
2500,75478
2501,75157
2502,74880
2503,74750
2504,74716
2505,74456
2506,74269
2507,74255
2508,74098
2509,74193
2510,74863
2511,74623
2512,74528
2513,73983
2514,73930
2515,73981
2516,73822
2517,73243
2518,73004
2519,71757
2520,72065
2521,71992
2522,72510
2523,72321
2524,72144
2525,71968
2526,71395
2527,71509
2528,70427
2529,72466
2530,72305
2531,72301
2532,72461
