Position,Coverage
557,161299
558,161480
559,161469
560,161842
561,162345
562,160409
563,160956
564,160471
565,161921
566,161867
567,162107
568,162070
569,162357
570,164451
571,164510
572,164370
573,164395
574,163868
575,165343
576,165233
577,165785
578,165721
579,165720
580,166458
581,169497
582,170190
583,170945
584,172105
585,176967
586,179352
587,178265
588,178085
589,178133
590,178002
591,178464
592,180853
593,181348
594,181071
595,181569
596,181693
597,182032
598,182127
599,182943
600,183054
601,183291
602,185134
603,186569
604,187215
605,187319
606,187880
607,188133
608,187716
609,190398
610,192407
611,200483
612,200748
613,201541
614,204709
615,205642
616,206520
617,207321
618,207164
619,207647
620,207435
621,209914
622,210561
623,212389
624,212613
625,212393
626,213066
627,213983
628,215167
629,215195
630,214794
631,214503
632,214195
633,215118
634,215526
635,216675
636,217179
637,217627
638,217564
639,217328
640,216609
641,215920
642,215698
643,215560
644,215101
645,214616
646,219542
647,220775
648,219810
649,220219
650,220060
651,219702
652,219977
653,219016
654,218966
655,220361
656,219990
657,220053
658,219449
659,219113
660,221859
661,222129
662,221290
663,221672
664,220880
665,222210
666,223333
667,224913
668,224815
669,223716
670,226455
671,225557
672,226401
673,226178
674,226121
675,225859
676,225040
677,226024
678,226735
679,226847
680,227099
681,227167
682,227112
683,227032
684,227528
685,229014
686,228644
687,228409
688,228162
689,228286
690,228422
691,230263
692,233924
693,233617
694,233199
695,233263
696,234210
697,235582
698,235014
699,234570
700,232611
701,231528
702,232019
703,231885
704,231830
705,234246
706,233899
707,234796
708,234141
709,233494
710,232528
711,231128
712,230972
713,229738
714,224850
715,227320
716,229855
717,230127
718,230782
719,230529
720,230472
721,229633
722,229193
723,228568
724,227074
725,223628
726,223854
727,223706
728,223704
729,225108
730,224269
731,223763
732,223800
733,223264
734,222589
735,222076
736,221098
737,220860
738,218048
739,218499
740,218206
741,218119
742,217532
743,216561
744,215221
745,218354
746,217413
747,217640
748,218082
749,219414
750,221534
751,221530
752,225003
753,225067
754,223081
755,223649
756,223342
757,223007
758,221527
759,220539
760,220558
761,219685
762,219739
763,219571
764,219961
765,220309
766,221357
767,221970
768,222366
769,222234
770,221596
771,221627
772,221589
773,223072
774,223298
775,221261
776,221167
777,220336
778,219980
779,219619
780,220226
781,220414
782,219286
783,219929
784,220391
785,221520
786,220185
787,220631
788,220009
789,219827
790,219335
791,219169
792,219285
793,218780
794,217476
795,219104
796,220488
797,220588
798,219772
799,219949
800,219121
801,218873
802,218146
803,218099
804,218441
805,215439
806,217113
807,216460
808,216258
809,215671
810,216087
811,216584
812,215703
813,214929
814,215223
815,213215
816,213184
817,213378
818,213030
819,212228
820,211423
821,211691
822,210906
823,210737
824,211024
825,211182
826,210756
827,213100
828,212636
829,212942
830,212345
831,211747
832,212066
833,211926
834,212576
835,212257
836,211127
837,207125
838,207445
839,208011
840,207619
841,207500
842,207291
843,207079
844,206980
845,206628
846,206273
847,206784
848,205632
849,207114
850,207001
851,207603
852,207441
853,207278
854,207541
855,208371
856,208873
857,209286
858,207366
859,209252
860,209405
861,209736
862,210044
863,209683
864,209580
865,210279
866,210449
867,210638
868,211152
869,211211
870,210993
871,211011
872,211431
873,211492
874,211190
875,209559
876,208473
877,208513
878,206813
879,206439
880,206004
881,204866
882,205612
883,205467
884,205641
885,205763
886,206766
887,207571
888,207676
889,208167
890,208225
891,209554
892,209878
893,209633
894,209376
895,209298
896,209422
897,209179
898,209301
899,209335
900,203571
901,204076
902,204288
903,203441
904,203681
905,203152
906,205165
907,206142
908,206371
909,206660
910,205703
911,205926
912,206422
913,206564
914,207242
915,206707
916,204286
917,205365
918,205768
919,206521
920,207149
921,207932
922,207251
923,207849
924,207706
925,208743
926,209091
927,209226
928,209091
929,209109
930,209172
931,209309
932,207842
933,208299
934,208186
935,208619
936,208685
937,208733
938,208683
939,209218
940,210827
941,210619
942,210118
943,210172
944,209904
945,210629
946,210706
947,209117
948,209047
949,209335
950,209645
951,209690
952,210304
953,208833
954,209188
955,208239
956,208817
957,208705
958,208835
959,208446
960,209199
961,208561
962,208994
963,209511
964,211995
965,212524
966,213200
967,213693
968,213990
969,213746
970,213398
971,212817
972,212100
973,211955
974,212042
975,212113
976,211856
977,211374
978,211466
979,211168
980,211058
981,210892
982,210688
983,210724
984,210916
985,211122
986,211023
987,211024
988,211526
989,210156
990,210328
991,210613
992,209391
993,209753
994,207569
995,208813
996,208826
997,209047
998,209133
999,208493
1000,210755
1001,211291
1002,212098
1003,211820
1004,206831
1005,206428
1006,205330
1007,204431
1008,204563
1009,202238
1010,200942
1011,200680
1012,200883
1013,201208
1014,201183
1015,200790
1016,199441
1017,199450
1018,198695
1019,198462
1020,197710
1021,197480
1022,196760
1023,195511
1024,195757
1025,196021
1026,194876
1027,195615
1028,198056
1029,198001
1030,198265
1031,198997
1032,199385
1033,199590
1034,201718
1035,202182
1036,201706
1037,202707
1038,203037
1039,203749
1040,204587
1041,204708
1042,204761
1043,206296
1044,206818
1045,206214
1046,205309
1047,205648
1048,204008
1049,203812
1050,203710
1051,202859
1052,202132
1053,201515
1054,201909
1055,199869
1056,197850
1057,197839
1058,197275
1059,197164
1060,196950
1061,197506
1062,198303
1063,198615
1064,199038
1065,199053
1066,199336
1067,199227
1068,198958
1069,198734
1070,198462
1071,198604
1072,197540
1073,197486
1074,197674
1075,197730
1076,197939
1077,197987
1078,198288
1079,198031
1080,198213
1081,198199
1082,197308
1083,197089
1084,197072
1085,197030
1086,196831
1087,196603
1088,196367
1089,195862
1090,195663
1091,196395
1092,196621
1093,196301
1094,196227
1095,196317
1096,195770
1097,196451
1098,197111
1099,197171
1100,195840
1101,195489
1102,195226
1103,195174
1104,194914
1105,194652
1106,192243
1107,191414
1108,190360
1109,190187
1110,189915
1111,189459
1112,188300
1113,185714
1114,182704
1115,178772
1116,179013
1117,178606
1118,179048
1119,179203
1120,177750
1121,176776
1122,176496
1123,175800
1124,175452
1125,171771
1126,171447
1127,170429
1128,169340
1129,169382
1130,168629
1131,167677
1132,162774
1133,162590
1134,162431
1135,162320
1136,162147
1137,161889
1138,161483
1139,159686
1140,159562
1141,159548
1142,159497
1143,159342
1144,159016
1145,159156
1146,159001
1147,157653
1148,157670
1149,154970
1150,156167
1151,155771
1152,154662
1153,154156
1154,146686
1155,146951
1156,146193
1157,143085
1158,140948
1159,132567
1160,132422
1161,131984
1162,131055
1163,131224
1164,124596
1165,124561
1166,124242
1167,123875
1168,123717
1169,123380
1170,123112
1171,123010
1172,122363
1173,122385
1174,122241
1175,122199
1176,122203
1177,121335
1178,121225
1179,121477
1180,121327
1181,120380
1182,119401
1183,118101
1184,118275
1185,118338
1186,118179
1187,118231
1188,116696
1189,116583
1190,115982
1191,115773
1192,115282
1193,114464
1194,114589
1195,113426
1196,113544
1197,113462
1198,113220
1199,112963
1200,112784
1201,112679
1202,112451
1203,112012
1204,110204
1205,109700
1206,103117
1207,103636
1208,103245
1209,102897
1210,102903
1211,101940
1212,101659
1213,101492
1214,100825
1215,100701
1216,94699
1217,93897
1218,93920
1219,93617
1220,93446
1221,92501
1222,92112
1223,91831
1224,92121
1225,92083
1226,91781
1227,91583
1228,91178
1229,90968
1230,90913
1231,90451
1232,90457
1233,89032
1234,88990
1235,88707
1236,88500
1237,88444
1238,88215
1239,88456
1240,88433
1241,88507
1242,88292
1243,88213
1244,87666
1245,87455
1246,87250
1247,86910
1248,86799
1249,86943
1250,85480
1251,85325
1252,84182
1253,84017
1254,83785
1255,83848
1256,83576
1257,81616
1258,81543
1259,79557
1260,80318
1261,80071
1262,79765
1263,79741
1264,79083
1265,79131
1266,78959
1267,78637
1268,78510
1269,73498
1270,73537
1271,73489
1272,73482
1273,73364
1274,71093
1275,70808
1276,70876
1277,69641
1278,69603
1279,69254
1280,69142
1281,69144
1282,68415
1283,68313
1284,67027
1285,66605
1286,65861
1287,65603
1288,65249
1289,64603
1290,64413
1291,63679
1292,63894
1293,63849
1294,63663
1295,63308
1296,62613
1297,62510
1298,62383
1299,62086
1300,60503
1301,58814
1302,58577
1303,58331
1304,57969
1305,56954
1306,57049
1307,56976
1308,56617
1309,56716
1310,56493
1311,56451
1312,56407
1313,56417
1314,56091
1315,54607
1316,54096
1317,53603
1318,53646
1319,52995
1320,52737
1321,52661
1322,52340
1323,52243
1324,52105
1325,51890
1326,52058
1327,50798
1328,50528
1329,49721
1330,49095
1331,49049
1332,48730
1333,48837
1334,46719
1335,38805
1336,37434
1337,37025
1338,36378
1339,34336
1340,33495
1341,29795
1342,28804
1343,23754
1344,23678
1345,22961
1346,22690
1347,22287
1348,21743
1349,21450
1350,21459
1351,21348
1352,21233
1353,21130
1354,21160
1355,21405
1356,21684
1357,21723
1358,21678
1359,21683
1360,21604
1361,21588
1362,21597
1363,21643
1364,21591
1365,21597
1366,21579
1367,21646
1368,21621
1369,21672
1370,21617
1371,21474
1372,21574
1373,21427
1374,21446
1375,21443
1376,21485
1377,21482
1378,21427
1379,21832
1380,21906
1381,21786
1382,21833
1383,21818
1384,21850
1385,21819
1386,21857
1387,21878
1388,21573
1389,21525
1390,21549
1391,21680
1392,21685
1393,21662
1394,21559
1395,21502
1396,21445
1397,21562
1398,21558
1399,21565
1400,21365
1401,21248
1402,21235
1403,21211
1404,21322
1405,21363
1406,21250
1407,21281
1408,21306
1409,21395
1410,21355
1411,21612
1412,21611
1413,21570
1414,21486
1415,21543
1416,21712
1417,21786
1418,21787
1419,21716
1420,21637
1421,21626
1422,21639
1423,21607
1424,21680
1425,21586
1426,21506
1427,21532
1428,21563
1429,21598
1430,21618
1431,21625
1432,21649
1433,21593
1434,21483
1435,21869
1436,21792
1437,21811
1438,21816
1439,21866
1440,22030
1441,22022
1442,22177
1443,22211
1444,21652
1445,21742
1446,21689
1447,21832
1448,21824
1449,21746
1450,21723
1451,21627
1452,21582
1453,21612
1454,21566
1455,21528
1456,21700
1457,21808
1458,21574
1459,21608
1460,21390
1461,21805
1462,21768
1463,22005
1464,22010
1465,21986
1466,21805
1467,21623
1468,21670
1469,21654
1470,21404
1471,21532
1472,21352
1473,21489
1474,21557
1475,21594
1476,22076
1477,22107
1478,22733
1479,22759
1480,22845
1481,22785
1482,22848
1483,22854
1484,22782
1485,22606
1486,22719
1487,22426
1488,22737
1489,22682
1490,22725
1491,22655
1492,22725
1493,22707
1494,22854
1495,22877
1496,22998
1497,22855
1498,23064
1499,23139
1500,23156
1501,23283
1502,23275
1503,23070
1504,23101
1505,22735
1506,22850
1507,22826
1508,22768
1509,22701
1510,22775
1511,22775
1512,22774
1513,22782
1514,22763
1515,22751
1516,22729
1517,22684
1518,22811
1519,23166
1520,23132
1521,23309
1522,23358
1523,23439
1524,23681
1525,23790
1526,23770
1527,23764
1528,23170
1529,23655
1530,23660
1531,23804
1532,23846
1533,23671
1534,23724
1535,23736
1536,23699
1537,23709
1538,23328
1539,23263
1540,23287
1541,23288
1542,23123
1543,23229
1544,23175
1545,23295
1546,23333
1547,23281
1548,23615
1549,23632
1550,23575
1551,23631
1552,23508
1553,24090
1554,24329
1555,24223
1556,24073
1557,23899
1558,23957
1559,24026
1560,24083
1561,24058
1562,23782
1563,23710
1564,23829
1565,23902
1566,23898
1567,24035
1568,24012
1569,24023
1570,24051
1571,23958
1572,24227
1573,24253
1574,24117
1575,24223
1576,24125
1577,24136
1578,24184
1579,24154
1580,24148
1581,24038
1582,23933
1583,23897
1584,23865
1585,24062
1586,23947
1587,24122
1588,24130
1589,24079
1590,24097
1591,24027
1592,24162
1593,24157
1594,24085
1595,24139
1596,24131
1597,24208
1598,24316
1599,24376
1600,24478
1601,24348
1602,24597
1603,24578
1604,24610
1605,24642
1606,24591
1607,24586
1608,24652
1609,24653
1610,24658
1611,24374
1612,24410
1613,24327
1614,24462
1615,24437
1616,24360
1617,24335
1618,24280
1619,24559
1620,24548
1621,24549
1622,24558
1623,24617
1624,24663
1625,24728
1626,24717
1627,24721
1628,24558
1629,24909
1630,24875
1631,25114
1632,25078
1633,25016
1634,25253
1635,25224
1636,25259
1637,25268
1638,25014
1639,25205
1640,25060
1641,25231
1642,25216
1643,24972
1644,24976
1645,25061
1646,25550
1647,25562
1648,25316
1649,25341
1650,25369
1651,25358
1652,25525
1653,25512
1654,25335
1655,24963
1656,24802
1657,24792
1658,24754
1659,24743
1660,24797
1661,24697
1662,24628
1663,24577
1664,24510
1665,24830
1666,24847
1667,24810
1668,24714
1669,24801
1670,24777
1671,24735
1672,24699
1673,24496
1674,24441
1675,24424
1676,24564
1677,24566
1678,24496
1679,24574
1680,24574
1681,24704
1682,24802
1683,24876
1684,24941
1685,24884
1686,24872
1687,24866
1688,24861
1689,24807
1690,24671
1691,24719
1692,24479
1693,24559
1694,24525
1695,24560
1696,24427
1697,24333
1698,24260
1699,24252
1700,24156
1701,24297
1702,24212
1703,24137
1704,24088
1705,24019
1706,24341
1707,24560
1708,24742
1709,24696
1710,24557
1711,24559
1712,24477
1713,24358
1714,24333
1715,24169
1716,24697
1717,24554
1718,24649
1719,24618
1720,24567
1721,24819
1722,24812
1723,25088
1724,25094
1725,24563
1726,24631
1727,24538
1728,24578
1729,24655
1730,24541
1731,24648
1732,24452
1733,24637
1734,24691
1735,24672
1736,24761
1737,24649
1738,24612
1739,24736
1740,24677
1741,24859
1742,24627
1743,24429
1744,24429
1745,24516
1746,24635
1747,24700
1748,24679
1749,24607
1750,24535
1751,24485
1752,24457
1753,24470
1754,24431
1755,24705
1756,25440
1757,25419
1758,25689
1759,25690
1760,26005
1761,26164
1762,26239
1763,26311
1764,25871
1765,25439
1766,25372
1767,25432
1768,25300
1769,25238
1770,24914
1771,25059
1772,25002
1773,26016
1774,25986
1775,26003
1776,25889
1777,25833
1778,25858
1779,25883
1780,26028
1781,26063
1782,25819
1783,25823
1784,26088
1785,26017
1786,26228
1787,26192
1788,26311
1789,26306
1790,26183
1791,26247
1792,26053
1793,26334
1794,26359
1795,26464
1796,26463
1797,26343
1798,26411
1799,26344
1800,26253
1801,26366
1802,26275
1803,26274
1804,26245
1805,26222
1806,26306
1807,26395
1808,26375
1809,26791
1810,26819
1811,27180
1812,27204
1813,27183
1814,27507
1815,27465
1816,27505
1817,27627
1818,27276
1819,27841
1820,27648
1821,27750
1822,27832
1823,27597
1824,27510
1825,27563
1826,27556
1827,27444
1828,27291
1829,27553
1830,27406
1831,27611
1832,27880
1833,27780
1834,27863
1835,27823
1836,27748
1837,27726
1838,27565
1839,27915
1840,27923
1841,27777
1842,29033
1843,28922
1844,29274
1845,29253
1846,29467
1847,29430
1848,29020
1849,29143
1850,29038
1851,28052
1852,28106
1853,27770
1854,28645
1855,28467
1856,28715
1857,28709
1858,28699
1859,28783
1860,29600
1861,29658
1862,29769
1863,29198
1864,29140
1865,29144
1866,29176
1867,29273
1868,29269
1869,28801
1870,29245
1871,29260
1872,29468
1873,29441
1874,29538
1875,29573
1876,29606
1877,29542
1878,29603
1879,29537
1880,29461
1881,29461
1882,29531
1883,29693
1884,29740
1885,29874
1886,29848
1887,29815
1888,29846
1889,29824
1890,29879
1891,29918
1892,29841
1893,29928
1894,29891
1895,30217
1896,30211
1897,30224
1898,30355
1899,30250
1900,30324
1901,30254
1902,30030
1903,30077
1904,30079
1905,30036
1906,30089
1907,29992
1908,29977
1909,30012
1910,29929
1911,29913
1912,29927
1913,29683
1914,30001
1915,30008
1916,30002
1917,30033
1918,30032
1919,30023
1920,29969
1921,30001
1922,30144
1923,30247
1924,30228
1925,30165
1926,30314
1927,30316
1928,30290
1929,30412
1930,30504
1931,30540
1932,30626
1933,30808
1934,30770
1935,30601
1936,31008
1937,30894
1938,30894
1939,30958
1940,30859
1941,31014
1942,30816
1943,31020
1944,31000
1945,30920
1946,31095
1947,31117
1948,31189
1949,31188
1950,31056
1951,31152
1952,31132
1953,31064
1954,31352
1955,31180
1956,31281
1957,31493
1958,31524
1959,31450
1960,31505
1961,31359
1962,31462
1963,30984
1964,31119
1965,30922
1966,30919
1967,30874
1968,30797
1969,30683
1970,30619
1971,31282
1972,31504
1973,31631
1974,31804
1975,31649
1976,31771
1977,31915
1978,31809
1979,31402
1980,31314
1981,30382
1982,30564
1983,30387
1984,30322
1985,30157
1986,30143
1987,30257
1988,30177
1989,30149
1990,30226
1991,30521
1992,31918
1993,31857
1994,32505
1995,32342
1996,32075
1997,32059
1998,32048
1999,32101
2000,32040
2001,31436
2002,31165
2003,30935
2004,31045
2005,31083
2006,31029
2007,31013
2008,31011
2009,30759
2010,30761
2011,31072
2012,31075
2013,31112
2014,32209
2015,32238
2016,32300
2017,32120
2018,32249
2019,32354
2020,32376
2021,32256
2022,32242
2023,31474
2024,31536
2025,31145
2026,31358
2027,31321
2028,31448
2029,31344
2030,31260
2031,31211
2032,31257
2033,31237
2034,31258
2035,31223
2036,31075
2037,31161
2038,31175
2039,31265
2040,31293
2041,31331
2042,31204
2043,31245
2044,31132
2045,31117
2046,31167
2047,31251
2048,31444
2049,31458
2050,31449
2051,31465
2052,31405
2053,31494
2054,31544
2055,31063
2056,31074
2057,31560
2058,31674
2059,31751
2060,31744
2061,31723
2062,31921
2063,31955
2064,32142
2065,32266
2066,32093
2067,31905
2068,31947
2069,31881
2070,31921
2071,31830
2072,31925
2073,31969
2074,31962
2075,31676
2076,31947
2077,31863
2078,31946
2079,31960
2080,31861
2081,31849
2082,31849
2083,31816
2084,31936
2085,31911
2086,31834
2087,31786
2088,31735
2089,31638
2090,31600
2091,31526
2092,31624
2093,31769
2094,31486
2095,31346
2096,31394
2097,31435
2098,31552
2099,31553
2100,31673
2101,31501
2102,31651
2103,31513
2104,31475
2105,31658
2106,31770
2107,31726
2108,31703
2109,31714
2110,31943
2111,31875
2112,31705
2113,31722
2114,31453
2115,31583
2116,31741
2117,31914
2118,31927
2119,31666
2120,31786
2121,31845
2122,32117
2123,32157
2124,32450
2125,32203
2126,32174
2127,32168
2128,32186
2129,32213
2130,32135
2131,32262
2132,32352
2133,32064
2134,32683
2135,32296
2136,34135
2137,34216
2138,34068
2139,34262
2140,34056
2141,34601
2142,34250
2143,33679
2144,33202
2145,31980
2146,31924
2147,32960
2148,32856
2149,32670
2150,32999
2151,32862
2152,33690
2153,33723
2154,33788
2155,33906
2156,32617
2157,32788
2158,32682
2159,32463
2160,32401
2161,31933
2162,31801
2163,31938
2164,31881
2165,32004
2166,31772
2167,31819
2168,31719
2169,31848
2170,31842
2171,31878
2172,31942
2173,32143
2174,32064
2175,32022
2176,32057
2177,32109
2178,32055
2179,32267
2180,32389
2181,32523
2182,32549
2183,32586
2184,32653
2185,32718
2186,32580
2187,32561
2188,32555
2189,32741
2190,32620
2191,32788
2192,32709
2193,32517
2194,32452
2195,32435
2196,32602
2197,32586
2198,32480
2199,32536
2200,32362
2201,32603
2202,32577
2203,32758
2204,32662
2205,32752
2206,32765
2207,32820
2208,32779
2209,33176
2210,33263
2211,33353
2212,33309
2213,33308
2214,33424
2215,33566
2216,33611
2217,33808
2218,33425
2219,33648
2220,33585
2221,33836
2222,33834
2223,33871
2224,33901
2225,33819
2226,33529
2227,33597
2228,33615
2229,33664
2230,33710
2231,33791
2232,33755
2233,33746
2234,33638
2235,33659
2236,33657
2237,33652
2238,33645
2239,33648
2240,33739
2241,33833
2242,33662
2243,33875
2244,33820
2245,33722
2246,34318
2247,34389
2248,34367
2249,34520
2250,34495
2251,34623
2252,34556
2253,34561
2254,34585
2255,33494
2256,33503
2257,33082
2258,33036
2259,33101
2260,32975
2261,33206
2262,33207
2263,33229
2264,33332
2265,33429
2266,33545
2267,33785
2268,33546
2269,33736
2270,33514
2271,33567
2272,33659
2273,33667
2274,33535
2275,33738
2276,33805
2277,33981
2278,34101
2279,34196
2280,34123
2281,34180
2282,34135
2283,34416
2284,34402
2285,34392
2286,34318
2287,34640
2288,34475
2289,34724
2290,34692
2291,34899
2292,34908
2293,34886
2294,34923
2295,34565
2296,34244
2297,33837
2298,33889
2299,33546
2300,33601
2301,33467
2302,33701
2303,33737
2304,33720
2305,33745
2306,33524
2307,33394
2308,33411
2309,33260
2310,33283
2311,33011
2312,33002
2313,32732
2314,32807
2315,32778
2316,32688
2317,32867
2318,32596
2319,32669
2320,32681
2321,32522
2322,32634
2323,32319
2324,32318
2325,32232
2326,32080
2327,32032
2328,31981
2329,31962
2330,31879
2331,31780
2332,31785
2333,31797
2334,31763
2335,31561
2336,31827
2337,31731
2338,32057
2339,32019
2340,31458
2341,31546
2342,31374
2343,31227
2344,31193
2345,29625
2346,29483
2347,27819
2348,27785
2349,27606
2350,27323
2351,27280
2352,27219
2353,27208
2354,27173
2355,27016
2356,26886
2357,26868
2358,26817
2359,26819
2360,26771
2361,26735
2362,26576
2363,26470
2364,26268
2365,26269
2366,26251
2367,26209
2368,26138
2369,25972
2370,25562
2371,25567
2372,25469
2373,25470
2374,25475
2375,25466
2376,25478
2377,25457
2378,25412
2379,25458
2380,25075
2381,25052
2382,25023
2383,24857
2384,24910
2385,24809
2386,24844
2387,24804
2388,24750
2389,24737
2390,24408
2391,24320
2392,24030
2393,23997
2394,23749
2395,23646
2396,23678
2397,23621
2398,23578
2399,23509
2400,23476
2401,23470
2402,23405
2403,23401
2404,23370
2405,23307
2406,23285
2407,23237
2408,23101
2409,23081
2410,22732
2411,22670
2412,22396
2413,22286
2414,22164
2415,22083
2416,21884
2417,21834
2418,21677
2419,21452
2420,21018
2421,20732
2422,20203
2423,19853
2424,19832
2425,19812
2426,19757
2427,19727
2428,19670
2429,19591
2430,19538
2431,19522
2432,19414
2433,18914
2434,18824
2435,18593
2436,18413
2437,18306
2438,18265
2439,18166
2440,18142
2441,18068
2442,18069
2443,18046
2444,18034
2445,17839
2446,17765
2447,17428
2448,17416
2449,17367
2450,17125
2451,16869
2452,16859
2453,16775
2454,16795
2455,16780
2456,16779
2457,16756
2458,16721
2459,16721
2460,16549
2461,16369
2462,16317
2463,15801
2464,15720
2465,15466
2466,15473
2467,15402
2468,15174
2469,15104
2470,15084
2471,15016
2472,14978
2473,14669
2474,14659
2475,13925
2476,13847
2477,13825
2478,13535
2479,13500
2480,13446
2481,13403
2482,13367
2483,13000
2484,12895
2485,12670
2486,12649
2487,12634
2488,12610
2489,12566
2490,12343
2491,12246
2492,12191
2493,12159
2494,12130
2495,12084
2496,12045
2497,11732
2498,11684
2499,11554
2500,11503
2501,11457
2502,11413
2503,11360
2504,11207
2505,11111
2506,11061
2507,11001
2508,10941
2509,10761
2510,10696
2511,10642
2512,10593
2513,10513
2514,10458
2515,10259
2516,10186
2517,10123
2518,10053
2519,9946
2520,9581
2521,8603
2522,8545
2523,8457
2524,8427
2525,8359
2526,8192
2527,8153
2528,8024
2529,7950
2530,7537
2531,7292
2532,7245
